#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1                 31              1.7189                     109
                    1                156              1.8563                     484
                    1                100              2.0099                     316
                    1                224              2.1620                     688
                    1                129              2.1849                     403
                    1                207              2.3368                     637
                    1                174              2.5342                     538
                    1                 45              2.5982                     151
                    1                188              2.6276                     580
                    1                 41              2.6758                     139
                    1                221              2.9053                     679
                    1                 60              3.0659                     196
                    1                111              3.0672                     349
                    1                157              3.1177                     487
                    1                228              3.1618                     700
                    1                 74              3.3080                     238
                    1                169              3.3943                     523
                    1                 96              3.4477                     304
                    1                149              3.4607                     463
                    1                 24              3.4886                      88
                    1                227              3.5242                     697
                    1                206              3.6000                     634
                    1                 81              3.6424                     259
                    1                213              3.6852                     655
                    1                 73              3.8167                     235
                    1                 59              3.9491                     193
                    1                 94              3.9859                     298
                    1                 72              4.0124                     232
                    1                 49              4.0151                     163
                    1                226              4.1586                     694
                    1                151              4.1959                     469
                    1                 75              4.2792                     241
                    1                 62              4.2954                     202
                    1                152              4.3230                     472
                    1                 55              4.3316                     181
                    1                105              4.4018                     331
                    1                 92              4.4092                     292
                    1                 51              4.4229                     169
                    1                 86              4.4318                     274
                    1                 69              4.4746                     223
                    1                123              4.4905                     385
                    1                 97              4.4957                     307
                    1                104              4.5863                     328
                    1                142              4.6064                     442
                    1                 90              4.7345                     286
                    1                 98              4.7547                     310
                    1                 84              4.9032                     268
                    1                134              4.9431                     418
                    1                 25              4.9533                      91
                    1                204              4.9596                     628
                    1                182              4.9858                     562
                    1                124              5.0148                     388
                    1                  6              5.0338                      34
                    1                 54              5.0785                     178
                    1                 88              5.0874                     280
                    1                 35              5.1213                     121
                    1                193              5.1370                     595
                    1                211              5.2133                     649
                    1                140              5.2748                     436
                    1                109              5.3211                     343
                    1                127              5.3593                     397
                    1                 93              5.3678                     295
                    1                189              5.3976                     583
                    1                184              5.5862                     568
                    1                 19              5.5973                      73
                    1                186              5.6905                     574
                    1                192              5.6983                     592
                    1                179              5.7186                     553
                    1                141              5.7703                     439
                    1                136              5.7908                     424
                    1                 29              5.7938                     103
                    1                 47              5.7966                     157
                    1                113              5.8378                     355
                    1                143              5.9269                     445
                    1                160              5.9308                     496
                    1                 36              5.9472                     124
                    1                  9              5.9551                      43
                    1                 34              5.9737                     118
                    1                 33              5.9936                     115
                    1                183              5.9961                     565
                    1                154              6.0966                     478
                    1                194              6.1772                     598
                    1                119              6.1865                     373
                    1                 44              6.3649                     148
                    1                133              6.3694                     415
                    1                121              6.3756                     379
                    1                173              6.3944                     535
                    1                 40              6.4369                     136
                    1                106              6.4408                     334
                    1                 95              6.4593                     301
                    1                185              6.4657                     571
                    1                  5              6.5222                      31
                    1                158              6.6051                     490
                    1                 63              6.6095                     205
                    1                196              6.6320                     604
                    1                172              6.7359                     532
                    1                 39              6.7858                     133
                    1                 30              6.8087                     106
                    1                 65              6.8097                     211
                    1                215              6.8211                     661
                    1                 61              6.8414                     199
                    1                164              6.8435                     508
                    1                 66              6.9749                     214
                    1                 20              7.0156                      76
                    1                 70              7.0191                     226
                    1                171              7.0260                     529
                    1                190              7.0289                     586
                    1                144              7.0489                     448
                    1                 15              7.0599                      61
                    1                  8              7.1201                      40
                    1                 87              7.1319                     277
                    1                150              7.1637                     466
                    1                110              7.1922                     346
                    1                175              7.2080                     541
                    1                 23              7.2291                      85
                    1                122              7.2344                     382
                    1                137              7.2513                     427
                    1                167              7.2849                     517
                    1                102              7.2936                     322
                    1                166              7.3390                     514
                    1                 43              7.3725                     145
                    1                  3              7.3911                      25
                    1                114              7.4054                     358
                    1                 68              7.4259                     220
                    1                214              7.4811                     658
                    1                217              7.5387                     667
                    1                 79              7.5738                     253
                    1                112              7.6645                     352
                    1                 18              7.6693                      70
                    1                146              7.6752                     454
                    1                126              7.7087                     394
                    1                187              7.7309                     577
                    1                 48              7.7619                     160
                    1                130              7.7741                     406
                    1                 89              7.7916                     283
                    1                 38              7.8003                     130
                    1                220              7.8105                     676
                    1                138              7.8245                     430
                    1                128              7.9078                     400
                    1                139              7.9578                     433
                    1                  7              7.9903                      37
                    1                 67              8.0039                     217
                    1                118              8.0310                     370
                    1                131              8.0373                     409
                    1                202              8.0542                     622
                    1                195              8.0800                     601
                    1                116              8.0937                     364
                    1                208              8.2551                     640
                    1                 13              8.2677                      55
                    1                198              8.2939                     610
                    1                212              8.2956                     652
                    1                 27              8.3006                      97
                    1                181              8.3323                     559
                    1                153              8.4201                     475
                    1                 28              8.4611                     100
                    1                107              8.4685                     337
                    1                 80              8.4831                     256
                    1                117              8.4881                     367
                    1                162              8.5227                     502
                    1                148              8.5532                     460
                    1                 58              8.6901                     190
                    1                168              8.6931                     520
                    1                103              8.7193                     325
                    1                209              8.7447                     643
                    1                222              8.7535                     682
                    1                108              8.7667                     340
                    1                 78              8.7869                     250
                    1                 37              8.8110                     127
                    1                  2              8.8222                      22
                    1                210              8.8419                     646
                    1                 85              8.8516                     271
                    1                135              8.9180                     421
                    1                132              8.9474                     412
                    1                 99              9.1091                     313
                    1                 17              9.1204                      67
                    1                199              9.1395                     613
                    1                176              9.1445                     544
                    1                203              9.1605                     625
                    1                145              9.1638                     451
                    1                 91              9.2103                     289
                    1                178              9.2119                     550
                    1                 82              9.2818                     262
                    1                216              9.2842                     664
                    1                 32              9.3075                     112
                    1                155              9.3263                     481
                    1                  4              9.4042                      28
                    1                219              9.4358                     673
                    1                 10              9.4600                      46
                    1                 77              9.6386                     247
                    1                 12              9.6641                      52
                    1                 76              9.6992                     244
                    1                 83              9.7427                     265
                    1                197              9.7666                     607
                    1                 50              9.7744                     166
                    1                 26              9.8016                      94
                    1                159              9.8387                     493
                    1                225              9.9181                     691
                    1                 14              9.9386                      58
                    1                 42              9.9661                     142
                    1                147             10.1660                     457
