# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
235 156 6 0.730000
236 158 7 0.819000
237 156 7 0.833000
238 155 7 0.843000
239 155 7 0.838000
240 155 7 0.840000
241 160 7 0.794000
242 155 6 0.699000
243 149 7 0.821000
244 147 7 0.814000
245 158 7 0.810000
246 157 7 0.807000
247 154 7 0.808000
248 154 7 0.808000
249 157 7 0.815000
250 156 7 0.818000
251 156 6 0.710000
252 157 6 0.714000
253 156 6 0.717000
254 158 7 0.805000
255 159 6 0.700000
256 157 7 0.806000
257 155 7 0.807000
258 155 7 0.813000
259 155 6 0.707000
260 155 7 0.819000
261 155 7 0.804000
262 155 7 0.814000
263 157 6 0.700000
264 157 7 0.793000
265 154 7 0.813000
266 154 6 0.702000
267 153 7 0.799000
268 153 7 0.794000
269 153 7 0.801000
270 153 7 0.812000
271 154 7 0.805000
272 155 7 0.802000
273 154 7 0.804000
274 154 7 0.796000
275 155 7 0.803000
276 156 7 0.810000
277 154 7 0.817000
278 154 7 0.808000
279 154 7 0.798000
280 154 7 0.809000
281 152 7 0.807000
282 153 7 0.807000
283 153 7 0.800000
284 152 7 0.798000
285 152 6 0.693000
286 152 7 0.804000
287 153 7 0.815000
288 152 7 0.799000
289 154 6 0.696000
290 156 7 0.798000
291 156 7 0.799000
292 158 6 0.694000
293 157 7 0.791000
294 156 7 0.800000
295 160 7 0.790000
296 158 7 0.796000
297 158 7 0.786000
298 158 7 0.792000
299 155 7 0.809000
300 151 7 0.792000
301 150 7 0.833000
302 150 6 0.721000
303 149 7 0.834000
304 150 7 0.837000
305 149 7 0.835000
306 149 7 0.843000
307 149 7 0.841000
308 151 7 0.845000
309 153 7 0.836000
310 152 6 0.731000
311 151 7 0.853000
312 152 8 0.957000
313 154 8 0.942000
314 152 6 0.720000
315 154 7 0.829000
316 150 7 0.837000
317 151 7 0.845000
318 151 6 0.715000
319 150 7 0.819000
320 152 7 0.818000
321 150 7 0.828000
322 149 7 0.821000
323 150 7 0.838000
324 147 7 0.825000
325 147 7 0.816000
326 149 7 0.788000
327 149 7 0.789000
328 148 7 0.787000
329 147 7 0.795000
330 148 7 0.807000
331 148 7 0.805000
332 149 7 0.810000
333 152 7 0.824000
334 150 7 0.830000
335 151 6 0.717000
336 150 7 0.802000
337 152 7 0.824000
338 150 7 0.807000
339 151 7 0.819000
340 150 7 0.822000
341 153 7 0.869000
342 153 7 0.885000
343 152 7 0.832000
344 152 7 0.833000
345 153 7 0.838000
346 153 7 0.854000
347 153 6 0.742000
348 153 7 0.846000
349 152 7 0.851000
350 152 6 0.745000
351 154 7 0.846000
352 154 7 0.843000
353 154 7 0.837000
354 154 7 0.839000
355 153 7 0.856000
356 153 7 0.857000
357 153 7 0.859000
358 154 7 0.851000
359 154 7 0.867000
360 154 7 0.876000
361 151 6 0.759000
362 151 6 0.742000
363 150 6 0.744000
364 152 7 0.859000
365 150 7 0.856000
366 155 7 0.824000
367 155 7 0.821000
368 153 7 0.826000
369 154 6 0.735000
370 157 6 0.681000
371 157 7 0.774000
372 157 6 0.674000
373 155 7 0.795000
374 155 7 0.795000
375 154 7 0.778000
376 154 6 0.690000
377 155 7 0.773000
378 155 7 0.780000
379 155 7 0.779000
380 158 7 0.771000
381 159 6 0.667000
382 159 7 0.763000
383 160 7 0.761000
384 155 8 0.883000
385 158 7 0.771000
386 158 7 0.770000
387 156 7 0.773000
388 156 7 0.771000
389 156 7 0.766000
390 156 7 0.761000
391 154 6 0.669000
392 154 7 0.786000
393 154 7 0.776000
394 154 7 0.780000
395 152 6 0.681000
396 153 5 0.575000
397 152 6 0.698000
398 149 7 0.795000
399 147 8 0.880000
400 148 7 0.786000
401 149 7 0.784000
402 150 7 0.790000
403 150 7 0.794000
404 150 7 0.785000
405 150 7 0.790000
406 150 7 0.782000
407 150 7 0.805000
408 150 7 0.779000
409 148 7 0.797000
410 148 7 0.788000
411 148 7 0.790000
412 149 7 0.798000
413 148 7 0.799000
414 148 7 0.794000
415 149 7 0.810000
416 154 7 0.806000
417 154 7 0.796000
418 154 7 0.789000
419 155 7 0.785000
420 155 7 0.784000
421 155 7 0.781000
422 157 7 0.781000
423 157 7 0.776000
424 157 7 0.770000
425 155 7 0.766000
426 154 7 0.763000
427 151 7 0.787000
428 150 7 0.787000
429 150 7 0.786000
430 148 7 0.799000
431 148 7 0.804000
432 149 7 0.800000
433 149 7 0.806000
434 155 7 0.782000
435 153 7 0.822000
436 152 6 0.723000
437 153 7 0.814000
438 153 6 0.710000
439 153 6 0.711000
440 152 7 0.812000
441 153 7 0.803000
442 152 7 0.803000
443 152 7 0.799000
444 153 7 0.807000
445 154 7 0.809000
446 154 6 0.704000
447 155 7 0.810000
448 155 7 0.812000
449 155 7 0.809000
450 154 7 0.808000
451 154 6 0.707000
452 152 7 0.786000
453 154 7 0.764000
454 154 7 0.775000
455 154 7 0.763000
456 153 7 0.769000
457 153 8 0.858000
458 151 7 0.765000
459 151 7 0.763000
460 150 6 0.677000
461 152 7 0.761000
462 153 7 0.764000
463 153 7 0.766000
464 149 7 0.824000
465 149 7 0.825000
466 149 7 0.854000
467 149 6 0.736000
468 149 7 0.847000
469 148 7 0.843000
470 149 7 0.848000
471 150 7 0.842000
472 147 6 0.727000
473 147 6 0.726000
474 148 6 0.725000
475 148 7 0.839000
476 147 7 0.828000
477 148 6 0.730000
478 145 7 0.862000
479 144 7 0.830000
480 153 7 0.832000
481 152 7 0.833000
482 151 7 0.827000
483 151 7 0.824000
484 152 6 0.725000
485 152 6 0.725000
486 152 7 0.822000
487 151 7 0.845000
488 151 7 0.848000
489 149 7 0.857000
490 149 7 0.850000
491 149 6 0.736000
492 149 6 0.739000
493 149 7 0.857000
494 149 6 0.747000
495 148 7 0.862000
496 151 7 0.861000
497 151 7 0.847000
498 151 7 0.845000
499 150 7 0.845000
500 150 8 0.950000
501 151 7 0.845000
502 151 7 0.837000
503 151 7 0.844000
504 153 6 0.734000
505 153 7 0.847000
506 153 7 0.841000
507 153 7 0.839000
508 152 5 0.623000
509 151 6 0.738000
510 151 7 0.869000
511 153 7 0.873000
512 155 7 0.848000
513 155 7 0.837000
514 155 7 0.835000
515 154 8 0.962000
516 154 6 0.739000
517 154 7 0.839000
518 154 7 0.841000
519 154 7 0.840000
520 154 7 0.833000
521 155 7 0.821000
522 155 7 0.816000
523 157 7 0.818000
524 157 6 0.708000
525 157 7 0.824000
526 157 8 0.933000
527 156 7 0.829000
528 156 7 0.831000
529 157 7 0.821000
530 157 7 0.812000
531 156 7 0.811000
532 153 7 0.822000
533 153 7 0.821000
534 153 7 0.830000
535 151 7 0.818000
536 151 7 0.828000
537 151 7 0.836000
538 151 7 0.833000
539 151 7 0.834000
540 152 6 0.725000
541 152 7 0.828000
542 152 7 0.824000
543 152 7 0.832000
544 153 7 0.806000
545 153 7 0.809000
546 152 7 0.822000
547 152 7 0.822000
548 150 7 0.835000
549 149 7 0.845000
550 148 7 0.840000
551 148 7 0.834000
552 148 7 0.842000
553 148 7 0.853000
554 148 7 0.853000
555 149 7 0.858000
556 149 7 0.855000
557 148 7 0.843000
558 149 7 0.826000
559 149 7 0.832000
560 149 7 0.843000
561 148 7 0.840000
562 148 8 0.957000
563 149 7 0.846000
564 150 6 0.729000
565 149 6 0.736000
566 146 7 0.846000
567 147 7 0.828000
568 147 7 0.847000
569 147 7 0.842000
570 147 7 0.839000
571 148 7 0.827000
572 148 7 0.832000
573 148 7 0.829000
574 145 7 0.839000
575 145 7 0.856000
576 145 7 0.847000
577 144 7 0.848000
578 145 7 0.870000
579 145 7 0.858000
580 145 7 0.852000
581 145 7 0.860000
582 145 7 0.857000
583 145 7 0.837000
584 146 7 0.862000
585 143 7 0.835000
586 143 7 0.821000
587 143 7 0.820000
588 143 7 0.811000
589 144 7 0.807000
590 144 7 0.803000
591 144 7 0.804000
592 144 6 0.699000
593 144 6 0.703000
594 143 6 0.708000
595 143 6 0.724000
596 143 6 0.715000
597 143 7 0.826000
598 142 7 0.837000
599 142 6 0.725000
600 143 7 0.833000
601 143 7 0.825000
602 142 6 0.722000
603 142 7 0.807000
604 142 7 0.806000
605 142 7 0.810000
606 140 6 0.702000
607 141 6 0.700000
608 141 7 0.805000
609 140 7 0.795000
610 139 7 0.804000
611 139 7 0.800000
612 139 7 0.807000
613 140 8 0.909000
614 141 7 0.802000
615 142 7 0.800000
616 143 7 0.798000
617 142 7 0.802000
618 141 6 0.695000
619 141 7 0.805000
620 144 7 0.803000
621 146 7 0.835000
622 146 8 0.952000
623 143 8 0.931000
624 141 7 0.831000
625 140 7 0.814000
626 140 7 0.821000
627 139 7 0.815000
628 139 6 0.710000
629 141 7 0.826000
630 141 7 0.831000
631 142 7 0.816000
632 142 7 0.817000
633 142 7 0.807000
634 142 7 0.811000
635 144 7 0.809000
636 143 7 0.812000
637 142 7 0.808000
638 143 7 0.807000
639 143 7 0.805000
640 143 7 0.805000
641 143 7 0.807000
642 141 6 0.704000
643 141 7 0.811000
644 142 7 0.803000
645 143 7 0.823000
646 143 7 0.827000
647 143 7 0.827000
648 142 7 0.819000
649 147 7 0.854000
650 147 7 0.861000
651 147 6 0.740000
652 147 7 0.844000
653 141 7 0.817000
654 142 7 0.816000
655 143 7 0.806000
656 145 7 0.832000
657 145 7 0.827000
658 146 7 0.846000
659 146 7 0.848000
660 143 7 0.852000
661 142 7 0.842000
662 141 6 0.727000
663 141 6 0.739000
664 141 7 0.857000
665 141 7 0.855000
666 142 7 0.845000
667 142 7 0.850000
668 143 7 0.836000
669 145 6 0.744000
670 145 6 0.750000
671 144 7 0.834000
672 147 7 0.858000
673 147 7 0.845000
674 145 7 0.818000
675 144 7 0.826000
676 145 7 0.854000
677 145 7 0.831000
678 145 7 0.847000
679 145 7 0.860000
680 145 7 0.853000
681 145 7 0.853000
682 145 7 0.829000
683 147 7 0.841000
684 147 7 0.835000
685 145 7 0.831000
686 146 7 0.829000
687 151 7 0.853000
688 150 7 0.831000
689 152 7 0.834000
690 151 7 0.840000
691 151 7 0.844000
692 150 7 0.846000
693 150 7 0.844000
694 150 7 0.852000
695 149 6 0.741000
696 149 6 0.742000
697 149 6 0.730000
698 148 7 0.853000
699 148 7 0.853000
700 148 7 0.842000
701 148 7 0.860000
702 147 7 0.855000
703 145 7 0.854000
704 145 7 0.847000
705 145 6 0.742000
706 147 7 0.839000
707 147 7 0.845000
708 147 7 0.850000
709 146 7 0.827000
710 146 7 0.846000
711 146 6 0.745000
712 147 7 0.829000
713 147 7 0.843000
714 147 7 0.828000
715 147 7 0.837000
716 145 7 0.806000
717 143 7 0.811000
718 143 6 0.698000
719 144 6 0.693000
720 145 6 0.696000
721 145 7 0.807000
722 147 7 0.810000
723 144 7 0.807000
724 142 7 0.814000
725 144 7 0.805000
726 146 7 0.821000
727 149 7 0.829000
728 150 7 0.811000
729 151 6 0.707000
730 151 7 0.819000
731 151 7 0.828000
732 150 7 0.830000
733 147 7 0.810000
734 150 7 0.841000
735 151 7 0.829000
736 151 7 0.832000
737 151 7 0.832000
738 151 7 0.833000
739 151 7 0.832000
740 151 7 0.840000
741 150 7 0.836000
742 150 7 0.824000
743 148 6 0.748000
744 148 7 0.862000
745 147 6 0.738000
746 150 6 0.758000
747 150 7 0.861000
748 153 7 0.879000
749 150 7 0.860000
750 150 7 0.862000
751 150 7 0.863000
752 149 7 0.868000
753 149 7 0.859000
754 148 7 0.886000
755 147 7 0.859000
756 147 7 0.858000
757 147 7 0.873000
758 148 7 0.871000
759 147 7 0.853000
760 148 7 0.876000
761 149 7 0.875000
762 149 7 0.862000
763 149 7 0.867000
764 155 7 0.822000
765 155 7 0.803000
766 155 7 0.819000
767 155 7 0.820000
768 155 7 0.822000
769 154 7 0.827000
770 154 7 0.819000
771 151 7 0.830000
772 150 7 0.836000
773 149 6 0.726000
774 148 7 0.834000
775 148 7 0.827000
776 148 7 0.838000
777 148 7 0.832000
778 151 7 0.861000
779 152 7 0.864000
780 152 7 0.858000
781 152 7 0.855000
782 152 7 0.842000
783 153 7 0.831000
784 149 7 0.855000
785 150 7 0.858000
786 151 7 0.815000
787 151 7 0.813000
788 152 7 0.804000
789 150 7 0.857000
790 150 7 0.857000
791 153 6 0.730000
792 153 6 0.725000
793 154 7 0.845000
794 155 7 0.831000
795 155 7 0.833000
796 155 7 0.808000
797 155 7 0.820000
798 156 6 0.712000
799 155 5 0.595000
800 155 6 0.719000
801 156 8 0.922000
802 156 7 0.815000
803 158 6 0.708000
804 146 6 0.753000
805 144 7 0.840000
806 143 7 0.843000
807 141 7 0.859000
808 142 7 0.839000
809 141 7 0.835000
810 142 7 0.842000
811 144 7 0.836000
812 147 7 0.861000
813 147 6 0.750000
814 143 7 0.830000
815 144 7 0.840000
816 143 7 0.836000
817 146 6 0.738000
818 146 6 0.750000
819 145 7 0.846000
820 145 7 0.863000
821 145 6 0.726000
822 147 7 0.850000
823 147 7 0.847000
824 145 6 0.735000
825 146 7 0.843000
826 147 7 0.876000
827 146 7 0.846000
828 146 6 0.745000
829 146 7 0.845000
830 145 7 0.858000
831 145 7 0.860000
832 145 7 0.852000
833 149 7 0.877000
834 149 7 0.850000
835 147 7 0.883000
836 147 7 0.884000
837 152 7 0.858000
838 152 7 0.856000
839 152 6 0.758000
840 152 5 0.627000
841 152 5 0.633000
842 152 7 0.851000
843 152 7 0.850000
844 154 7 0.850000
845 154 6 0.739000
846 155 7 0.866000
847 154 7 0.861000
848 153 7 0.854000
849 154 7 0.853000
850 154 7 0.853000
851 154 7 0.857000
852 154 7 0.849000
853 152 7 0.848000
854 152 7 0.838000
855 152 7 0.845000
856 153 7 0.845000
857 151 7 0.848000
858 152 7 0.843000
859 152 7 0.836000
860 152 7 0.846000
861 152 7 0.847000
862 151 7 0.853000
863 151 7 0.845000
864 151 7 0.841000
865 148 7 0.852000
866 148 7 0.850000
867 148 7 0.859000
868 148 7 0.837000
869 148 7 0.843000
870 148 7 0.839000
871 148 7 0.851000
872 148 7 0.843000
873 147 7 0.845000
874 147 6 0.739000
875 146 7 0.861000
876 146 7 0.845000
877 143 6 0.745000
878 143 6 0.739000
879 142 6 0.748000
880 142 7 0.858000
881 142 7 0.853000
882 142 7 0.849000
883 142 7 0.839000
884 142 7 0.840000
885 142 7 0.840000
886 141 7 0.844000
887 140 7 0.838000
888 139 6 0.735000
889 140 6 0.727000
890 141 7 0.838000
891 141 7 0.834000
892 141 7 0.832000
893 146 7 0.856000
894 146 7 0.835000
895 146 6 0.731000
896 146 7 0.854000
897 146 7 0.848000
898 146 7 0.864000
899 147 7 0.844000
900 147 7 0.853000
901 147 7 0.855000
902 148 6 0.743000
903 148 7 0.859000
904 148 6 0.734000
905 148 7 0.853000
906 146 7 0.848000
907 145 7 0.848000
908 145 7 0.836000
909 145 7 0.836000
910 145 7 0.830000
911 145 7 0.832000
912 145 7 0.829000
913 146 7 0.840000
914 145 7 0.820000
915 145 7 0.857000
916 145 6 0.758000
917 145 6 0.733000
918 144 7 0.829000
919 146 6 0.744000
920 146 6 0.735000
921 146 7 0.832000
922 147 7 0.833000
923 147 7 0.834000
924 147 7 0.830000
925 147 7 0.842000
926 144 7 0.815000
927 141 7 0.846000
928 141 7 0.837000
929 140 7 0.840000
930 140 7 0.834000
931 140 7 0.832000
932 140 7 0.840000
933 142 7 0.846000
934 143 7 0.851000
935 143 7 0.853000
936 143 7 0.845000
937 142 7 0.856000
938 142 7 0.862000
939 141 6 0.754000
940 141 7 0.858000
941 142 7 0.848000
942 142 7 0.849000
943 142 6 0.735000
944 142 6 0.736000
945 142 7 0.847000
946 142 6 0.734000
947 142 7 0.845000
948 142 7 0.840000
949 141 7 0.851000
950 141 7 0.849000
951 141 7 0.843000
952 142 7 0.836000
953 142 7 0.848000
954 142 7 0.832000
955 144 6 0.721000
956 145 7 0.856000
957 144 7 0.852000
958 144 7 0.858000
959 145 7 0.871000
960 145 7 0.885000
961 145 7 0.875000
962 142 7 0.840000
963 142 7 0.834000
964 143 7 0.824000
965 143 7 0.824000
966 143 7 0.826000
967 143 7 0.838000
968 143 7 0.829000
969 143 7 0.826000
970 144 6 0.709000
971 143 6 0.710000
972 143 7 0.825000
973 143 7 0.822000
974 143 7 0.821000
975 143 7 0.832000
976 140 6 0.733000
977 141 6 0.710000
978 141 7 0.830000
979 143 7 0.823000
980 143 7 0.822000
981 143 7 0.827000
982 142 7 0.839000
983 141 7 0.827000
984 143 7 0.820000
985 143 7 0.813000
986 143 7 0.816000
987 142 7 0.820000
988 143 7 0.817000
989 143 7 0.801000
990 143 7 0.812000
991 143 6 0.697000
992 143 6 0.700000
993 143 6 0.697000
994 143 7 0.807000
995 144 7 0.801000
996 144 7 0.792000
997 144 7 0.795000
998 144 7 0.779000
999 144 7 0.792000
1000 150 7 0.883000
