# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
98 422 16 5.930000
99 421 20 7.374000
100 421 19 6.969000
101 422 18 6.681000
102 421 19 7.029000
103 423 20 7.346000
104 422 19 7.001000
105 412 17 6.329000
106 413 12 4.563000
107 415 19 7.002000
108 413 18 6.780000
109 412 17 6.389000
110 414 16 6.050000
111 412 16 6.096000
112 415 20 7.450000
113 440 22 8.023000
114 441 20 7.220000
115 440 20 7.256000
116 439 19 6.935000
117 433 19 6.975000
118 438 22 7.893000
119 437 11 4.131000
120 437 20 7.145000
121 438 18 6.432000
122 439 19 6.926000
123 440 20 7.337000
124 440 21 7.783000
125 442 22 8.115000
126 444 20 7.394000
127 443 19 7.117000
128 440 19 6.981000
129 439 19 7.118000
130 440 20 7.376000
131 441 21 7.809000
132 441 21 7.865000
133 443 20 7.513000
134 423 21 7.801000
135 428 21 7.844000
136 428 16 6.072000
137 430 18 6.766000
138 429 18 6.681000
139 428 17 6.360000
140 427 17 6.404000
141 430 9 3.495000
142 432 19 6.962000
143 432 18 6.626000
144 434 21 7.660000
145 434 22 7.994000
146 428 21 7.606000
147 429 21 7.692000
148 430 12 4.565000
149 430 19 6.908000
150 429 19 6.971000
151 426 21 7.736000
152 425 19 6.987000
153 428 19 7.042000
154 428 19 7.033000
155 427 13 4.898000
156 426 13 4.892000
157 421 17 6.337000
158 421 18 6.697000
159 422 14 5.284000
160 427 17 6.269000
161 432 11 4.156000
162 431 11 4.146000
163 431 17 6.147000
164 431 11 4.186000
165 430 18 6.531000
166 426 19 7.073000
167 426 20 7.361000
168 426 20 7.372000
169 426 20 7.544000
170 427 20 7.414000
171 429 19 7.069000
172 430 20 7.400000
173 428 19 7.107000
174 427 18 6.690000
175 427 19 7.019000
176 418 21 7.830000
177 418 22 8.147000
178 419 19 7.154000
179 419 17 6.319000
180 417 20 7.424000
181 418 20 7.400000
182 418 21 7.671000
183 421 22 8.019000
184 420 16 5.889000
185 420 19 7.042000
186 421 17 6.288000
187 420 18 6.601000
188 420 15 5.616000
189 418 15 5.582000
190 417 18 6.778000
191 417 19 6.993000
192 417 20 7.463000
193 419 19 6.995000
194 419 20 7.406000
195 419 21 7.783000
196 421 18 6.599000
197 420 19 6.956000
198 422 16 6.035000
199 420 18 6.765000
200 420 15 5.682000
201 419 18 6.618000
202 419 12 4.614000
203 421 13 4.910000
204 422 14 5.373000
205 421 12 4.526000
206 421 11 4.213000
207 419 17 6.338000
208 417 17 6.232000
209 416 19 6.942000
210 415 18 6.629000
211 416 19 6.989000
212 416 19 6.956000
213 413 20 7.303000
214 414 22 8.005000
215 416 19 6.990000
216 416 19 6.958000
217 416 21 7.616000
218 416 22 7.967000
219 415 22 7.896000
220 416 19 6.925000
221 418 19 6.941000
222 418 20 7.236000
223 418 19 6.910000
224 419 19 7.100000
225 419 21 7.660000
226 419 20 7.383000
227 414 23 8.463000
228 417 23 8.341000
229 414 20 7.267000
230 416 20 7.437000
231 415 22 8.106000
232 432 23 8.726000
233 432 23 8.846000
234 432 19 7.430000
235 430 21 8.120000
236 432 21 8.073000
237 433 19 7.302000
238 434 19 7.273000
239 427 22 8.369000
240 424 24 9.145000
241 427 23 8.692000
242 428 22 8.307000
243 429 21 7.787000
244 429 23 8.548000
245 429 24 8.884000
246 429 22 8.215000
247 431 23 8.589000
248 432 22 8.221000
249 429 17 6.410000
250 431 20 7.440000
251 431 19 7.146000
252 430 14 5.363000
253 431 20 7.537000
254 433 24 8.927000
255 435 25 9.295000
256 431 22 8.248000
257 432 21 7.868000
258 435 22 8.187000
259 433 21 7.866000
260 433 22 8.222000
261 433 20 7.574000
262 432 22 8.194000
263 431 22 8.344000
264 432 21 7.837000
265 433 22 8.237000
266 434 23 8.638000
267 431 24 8.859000
268 432 21 7.893000
269 432 21 7.841000
270 432 21 7.904000
271 431 22 8.198000
272 432 21 7.859000
273 432 22 8.219000
274 431 23 8.645000
275 431 21 7.834000
276 433 19 7.089000
277 436 23 8.568000
278 434 22 8.450000
279 434 23 8.726000
280 434 20 7.591000
281 434 22 8.253000
282 434 19 7.245000
283 435 21 7.940000
284 435 20 7.577000
285 434 20 7.857000
286 434 19 7.469000
287 433 20 7.714000
288 432 19 7.637000
289 434 19 7.344000
290 433 20 7.659000
291 430 21 7.914000
292 429 21 7.862000
293 428 20 7.608000
294 431 20 7.663000
295 433 20 7.823000
296 432 20 7.729000
297 432 21 8.187000
298 431 20 7.787000
299 425 19 7.407000
300 425 22 8.558000
301 424 18 7.204000
302 424 19 7.484000
303 423 19 7.482000
304 423 20 7.926000
305 421 12 4.870000
306 424 20 7.855000
307 424 20 7.801000
308 423 20 7.884000
309 425 20 7.774000
310 424 19 7.491000
311 425 18 7.140000
312 427 20 7.835000
313 425 18 7.025000
314 433 22 8.578000
315 433 23 8.777000
316 432 21 8.070000
317 433 20 7.720000
318 433 21 8.152000
319 424 20 7.735000
320 429 21 8.196000
321 427 20 7.924000
322 425 20 7.845000
323 425 19 7.460000
324 425 20 7.966000
325 427 19 7.490000
326 425 19 7.580000
327 424 18 7.098000
328 426 21 8.334000
329 425 21 8.302000
330 426 21 8.350000
331 426 20 7.975000
332 426 21 8.261000
333 426 19 7.504000
334 428 18 7.166000
335 429 19 7.404000
336 430 20 7.719000
337 427 20 7.891000
338 425 20 7.815000
339 426 20 7.771000
340 429 19 7.424000
341 428 22 8.537000
342 427 22 8.481000
343 427 20 7.852000
344 427 22 8.576000
345 426 21 8.178000
346 426 20 7.822000
347 429 20 7.809000
348 424 23 8.823000
349 425 19 7.474000
350 424 22 8.435000
351 425 20 7.774000
352 434 19 7.254000
353 438 21 7.887000
354 437 21 7.855000
355 437 19 7.196000
356 438 21 7.841000
357 436 21 7.834000
358 437 21 7.871000
359 437 18 6.801000
360 435 18 6.833000
361 435 21 7.986000
362 435 19 7.223000
363 435 20 7.701000
364 437 20 7.755000
365 437 20 7.675000
366 436 19 7.289000
367 435 23 8.887000
368 435 21 8.045000
369 436 20 7.686000
370 436 19 7.336000
371 436 19 7.224000
372 432 20 7.542000
373 433 19 7.193000
374 436 21 7.975000
375 437 21 7.966000
376 436 23 8.624000
377 436 22 8.281000
378 435 21 7.893000
379 433 22 8.496000
380 432 18 6.900000
381 432 20 7.603000
382 432 13 5.172000
383 432 22 8.376000
384 433 23 8.752000
385 433 20 7.554000
386 434 21 7.945000
387 433 21 8.050000
388 434 22 8.500000
389 435 22 8.395000
390 435 22 8.352000
391 436 22 8.411000
392 436 22 8.405000
393 436 13 5.167000
394 436 19 7.335000
395 435 22 8.471000
396 432 22 8.453000
397 434 21 8.116000
398 436 19 7.231000
399 435 19 7.298000
400 435 20 7.658000
401 435 17 6.610000
402 435 16 6.127000
403 435 19 7.259000
404 438 19 7.411000
405 439 19 7.331000
406 437 18 7.062000
407 439 19 7.381000
408 440 19 7.293000
409 440 18 6.967000
410 436 18 6.939000
411 438 19 7.286000
412 437 21 8.187000
413 437 19 7.248000
414 433 19 7.318000
415 433 13 5.098000
416 434 19 7.263000
417 433 19 7.350000
418 433 19 7.319000
419 433 19 7.260000
420 435 20 7.628000
421 432 22 8.338000
422 436 22 8.356000
423 437 22 8.303000
424 426 22 8.479000
425 429 23 8.935000
426 428 21 8.225000
427 434 22 8.416000
428 433 23 8.781000
429 434 22 8.295000
430 436 23 8.668000
431 436 22 8.342000
432 439 23 8.726000
433 440 21 8.031000
434 440 23 8.673000
435 439 21 8.060000
436 436 20 7.583000
437 438 22 8.446000
438 439 21 7.924000
439 434 21 8.045000
440 433 21 8.022000
441 435 21 8.032000
442 435 20 7.645000
443 435 20 7.640000
444 431 10 4.017000
445 432 19 7.301000
446 428 20 7.912000
447 429 20 7.890000
448 430 18 7.117000
449 431 17 6.832000
450 425 17 6.830000
451 426 19 7.649000
452 428 18 7.271000
453 426 19 7.688000
454 426 18 7.376000
455 426 18 7.404000
456 429 19 7.654000
457 429 19 7.681000
458 423 19 7.622000
459 424 10 4.216000
460 424 18 7.274000
461 425 16 6.478000
462 425 19 7.685000
463 423 21 8.434000
464 426 22 8.747000
465 425 20 8.029000
466 425 18 7.283000
467 427 20 8.059000
468 427 16 6.534000
469 425 20 8.015000
470 426 19 7.639000
471 426 20 7.977000
472 428 20 7.944000
473 426 21 8.230000
474 426 21 8.254000
475 426 19 7.572000
476 426 19 7.555000
477 425 20 7.901000
478 425 21 8.214000
479 424 20 7.908000
480 429 18 7.133000
481 429 19 7.500000
482 429 11 4.445000
483 430 18 7.087000
484 427 20 7.894000
485 425 20 7.865000
486 424 16 6.405000
487 425 19 7.490000
488 427 18 7.114000
489 427 17 6.713000
490 426 17 6.818000
491 428 19 7.421000
492 428 19 7.453000
493 427 19 7.624000
494 427 20 8.032000
495 428 20 8.037000
496 427 11 4.643000
497 425 17 6.993000
498 424 18 7.359000
499 425 15 6.058000
500 426 18 7.182000
501 425 14 5.727000
502 425 18 7.173000
503 425 18 7.167000
504 425 16 6.426000
505 423 17 6.871000
506 422 18 7.343000
507 422 19 7.718000
508 421 19 7.566000
509 419 19 7.611000
510 419 17 6.956000
511 419 17 6.901000
512 417 16 6.504000
513 418 18 7.214000
514 419 13 5.264000
515 419 21 8.241000
516 419 21 8.220000
517 409 23 8.691000
518 408 23 8.708000
519 409 20 7.595000
520 410 20 7.625000
521 407 19 7.280000
522 407 20 7.680000
523 407 17 6.683000
524 405 19 7.400000
525 407 19 7.401000
526 407 21 8.173000
527 407 23 8.880000
528 404 19 7.432000
529 404 15 5.866000
530 407 19 7.280000
531 406 22 8.412000
532 405 18 6.936000
533 404 18 6.994000
534 405 18 6.899000
535 403 14 5.484000
536 402 19 7.320000
537 402 11 4.438000
538 403 19 7.417000
539 403 19 7.401000
540 404 19 7.424000
541 410 19 7.409000
542 409 21 8.201000
543 410 20 7.830000
544 410 20 7.784000
545 410 20 7.797000
546 410 19 7.476000
547 409 20 7.770000
548 408 19 7.344000
549 408 20 7.656000
550 407 20 7.707000
551 406 22 8.522000
552 439 23 9.009000
553 437 23 9.055000
554 437 21 8.187000
555 437 22 8.547000
556 438 22 8.540000
557 436 21 8.187000
558 436 19 7.438000
559 430 19 7.397000
560 434 21 8.153000
561 434 20 7.913000
562 434 14 5.652000
563 433 16 6.302000
564 439 20 7.770000
565 433 19 7.402000
566 440 22 8.527000
567 441 21 8.227000
568 438 20 7.732000
569 431 20 7.780000
570 432 20 7.657000
571 434 18 6.969000
572 434 17 6.705000
573 435 16 6.271000
574 436 17 6.741000
575 441 17 6.735000
576 440 18 7.069000
577 439 19 7.355000
578 441 17 6.794000
579 438 16 6.254000
580 438 17 6.655000
581 439 17 6.749000
582 438 19 7.434000
583 438 18 6.989000
584 439 16 6.239000
585 437 19 7.487000
586 438 17 6.531000
587 437 19 7.245000
588 436 17 6.499000
589 435 10 3.957000
590 435 17 6.487000
591 435 12 4.728000
592 434 17 6.674000
593 435 16 6.261000
594 434 16 6.268000
595 436 18 6.969000
596 438 19 7.324000
597 439 16 6.191000
598 437 17 6.542000
599 437 17 6.574000
600 437 18 6.841000
601 435 20 7.612000
602 434 15 5.823000
603 424 17 6.654000
604 417 20 7.713000
605 419 20 7.775000
606 420 18 7.087000
607 420 19 7.448000
608 419 18 7.173000
609 418 19 7.510000
610 425 15 6.019000
611 425 18 7.060000
612 424 18 7.089000
613 425 19 7.388000
614 423 17 6.643000
615 422 20 7.700000
616 425 20 7.839000
617 425 19 7.417000
618 422 20 7.964000
619 422 11 4.519000
620 428 23 8.972000
621 431 23 8.969000
622 432 24 9.319000
623 431 22 8.750000
624 431 21 8.203000
625 430 19 7.510000
626 430 21 8.153000
627 430 23 8.937000
628 429 21 8.199000
629 428 20 7.776000
630 428 20 7.865000
631 433 20 7.782000
632 432 19 7.470000
633 429 19 7.452000
634 429 19 7.560000
635 428 20 7.841000
636 430 19 7.442000
637 430 18 7.165000
638 430 21 8.198000
639 427 20 7.742000
640 425 21 8.245000
641 424 18 7.081000
642 424 18 7.126000
643 423 18 7.105000
644 422 18 7.160000
645 421 18 7.113000
646 422 18 7.109000
647 422 9 3.763000
648 421 17 6.708000
649 424 19 7.453000
650 423 17 6.747000
651 423 18 7.168000
652 425 13 5.237000
653 425 16 6.405000
654 424 16 6.418000
655 420 16 6.246000
656 420 13 5.178000
657 420 17 6.584000
658 420 16 6.202000
659 419 15 5.946000
660 417 13 5.249000
661 416 11 4.450000
662 419 16 6.309000
663 418 16 6.234000
664 416 17 6.737000
665 417 17 6.640000
666 416 16 6.215000
667 416 16 6.194000
668 418 16 6.221000
669 417 16 6.169000
670 420 16 6.206000
671 419 21 7.992000
672 419 21 7.978000
673 420 20 7.739000
674 419 19 7.366000
675 417 20 7.688000
676 420 18 7.054000
677 421 17 6.631000
678 421 18 6.987000
679 420 19 7.390000
680 421 19 7.325000
681 422 19 7.365000
682 420 18 7.032000
683 422 10 4.049000
684 422 19 7.331000
685 416 20 7.643000
686 417 19 7.305000
687 406 18 6.799000
688 407 22 8.313000
689 407 21 7.920000
690 407 20 7.640000
691 407 19 7.282000
692 406 19 7.307000
693 406 19 7.363000
694 408 21 7.993000
695 405 21 7.980000
696 404 21 8.011000
697 405 19 7.288000
698 404 17 6.546000
699 406 19 7.335000
700 406 20 7.582000
701 407 20 7.585000
702 405 20 7.759000
703 406 21 8.019000
704 407 21 8.080000
705 406 16 6.215000
706 404 20 7.597000
707 406 19 7.252000
708 405 20 7.649000
709 404 16 6.172000
710 407 18 7.002000
711 406 12 4.729000
712 405 18 6.848000
713 409 20 7.622000
714 406 17 6.506000
715 403 17 6.550000
716 403 19 7.223000
717 403 20 7.651000
718 403 18 6.887000
719 404 18 6.912000
720 403 18 6.885000
721 402 17 6.530000
722 401 18 6.922000
723 401 18 6.910000
724 401 20 7.640000
725 403 19 7.231000
726 405 18 6.901000
727 406 20 7.743000
728 404 17 6.555000
729 405 19 7.269000
730 406 20 7.683000
731 406 18 6.905000
732 407 13 5.105000
733 407 17 6.571000
734 407 20 7.731000
735 404 20 7.714000
736 406 22 8.438000
737 410 22 8.439000
738 414 14 5.464000
739 411 21 8.009000
740 411 23 8.722000
741 412 24 9.011000
742 408 20 7.785000
743 402 15 5.802000
744 402 21 7.952000
745 404 10 4.031000
746 404 16 6.214000
747 405 17 6.582000
748 407 19 7.312000
749 407 19 7.340000
750 408 17 6.576000
751 407 17 6.535000
752 420 18 6.712000
753 419 21 7.810000
754 420 10 3.938000
755 418 18 6.709000
756 417 19 7.136000
757 417 16 6.053000
758 418 20 7.457000
759 420 20 7.529000
760 402 18 6.988000
761 401 20 7.721000
762 402 19 7.340000
763 399 16 6.163000
764 399 13 5.110000
765 413 17 6.564000
766 413 17 6.560000
767 409 16 6.209000
768 407 15 5.894000
769 408 13 5.138000
770 417 11 4.454000
771 418 15 5.887000
772 414 16 6.173000
773 420 15 5.874000
774 420 16 6.233000
775 420 13 5.145000
776 418 17 6.607000
777 417 16 6.306000
778 415 17 6.658000
779 416 15 5.946000
780 417 16 6.262000
781 419 14 5.600000
782 419 18 7.048000
783 420 17 6.662000
784 417 11 4.459000
785 418 15 5.922000
786 411 18 7.058000
787 412 18 7.055000
788 412 18 7.052000
789 417 14 5.546000
790 416 12 4.838000
791 416 14 5.568000
792 418 12 4.800000
793 420 12 4.794000
794 417 14 5.445000
795 420 20 7.722000
796 421 20 7.769000
797 421 19 7.323000
798 421 18 6.973000
799 421 18 6.971000
800 418 17 6.622000
801 421 11 4.458000
802 420 18 7.023000
803 419 19 7.450000
804 422 12 4.816000
805 423 18 7.094000
806 423 17 6.695000
807 424 16 6.349000
808 423 19 7.391000
809 425 20 7.838000
810 422 14 5.622000
811 422 20 7.732000
812 421 19 7.364000
813 419 21 8.086000
814 423 20 7.868000
815 422 23 8.901000
816 422 21 8.340000
817 423 21 8.260000
818 417 21 8.244000
819 422 22 8.558000
820 422 21 8.260000
821 420 22 8.515000
822 419 24 9.298000
823 413 24 9.172000
824 413 24 9.153000
825 412 20 7.789000
826 413 19 7.325000
827 413 19 7.261000
828 413 17 6.464000
829 413 19 7.183000
830 412 20 7.544000
831 412 17 6.523000
832 412 16 6.129000
833 410 16 6.158000
834 410 18 6.925000
835 410 12 4.741000
836 409 16 6.230000
837 408 18 7.038000
838 412 18 6.901000
839 424 14 5.744000
840 424 24 9.517000
841 423 18 7.213000
842 421 13 5.153000
843 424 18 7.011000
844 430 21 7.947000
845 430 24 9.000000
846 429 20 7.579000
847 429 20 7.543000
848 430 18 6.835000
849 431 19 7.221000
850 431 21 7.889000
851 431 21 7.886000
852 432 21 7.828000
853 431 19 7.156000
854 430 21 7.856000
855 431 21 7.831000
856 429 21 7.870000
857 427 20 7.542000
858 427 22 8.255000
859 427 24 8.927000
860 427 22 8.203000
861 428 22 8.256000
862 426 21 7.863000
863 427 20 7.487000
864 426 24 8.932000
865 425 24 9.070000
866 430 24 9.165000
867 429 23 8.647000
868 429 22 8.284000
869 427 20 7.582000
870 426 18 6.822000
871 430 18 6.732000
872 431 20 7.394000
873 428 20 7.535000
874 427 12 4.660000
875 406 23 8.863000
876 420 21 8.070000
877 422 24 9.002000
878 416 21 7.933000
879 419 22 8.214000
880 420 24 8.947000
881 419 24 8.969000
882 418 23 8.623000
883 419 27 10.029000
884 420 21 7.873000
885 412 23 8.601000
886 412 23 8.660000
887 412 23 8.609000
888 413 23 8.524000
889 413 14 5.364000
890 413 19 7.164000
891 411 21 7.933000
892 412 16 6.051000
893 410 20 7.630000
894 438 23 8.413000
895 438 24 8.761000
896 438 23 8.397000
897 438 22 8.104000
898 438 20 7.383000
899 438 19 7.039000
900 435 19 7.088000
901 440 19 7.073000
902 438 23 8.517000
903 438 23 8.497000
904 437 21 7.867000
905 435 14 5.370000
906 436 22 8.226000
907 433 23 8.544000
908 432 21 7.886000
909 431 20 7.531000
910 433 19 7.270000
911 434 19 7.205000
912 432 19 7.215000
913 432 18 6.852000
914 432 20 7.595000
915 431 20 7.450000
916 431 20 7.504000
917 431 18 6.724000
918 427 12 4.637000
919 429 21 7.793000
920 427 20 7.472000
921 427 19 7.106000
922 428 19 7.240000
923 427 19 7.167000
924 427 19 7.378000
925 427 17 6.490000
926 428 22 8.322000
927 426 23 8.628000
928 428 22 8.291000
929 427 20 7.500000
930 428 13 5.133000
931 428 22 8.467000
932 428 22 8.391000
933 428 20 7.606000
934 425 10 4.036000
935 430 21 7.975000
936 422 23 8.675000
937 420 22 8.431000
938 422 21 8.050000
939 424 22 8.476000
940 427 23 8.799000
941 427 21 8.051000
942 426 20 7.724000
943 427 23 8.800000
944 426 23 8.740000
945 425 20 7.777000
946 423 21 8.058000
947 423 19 7.350000
948 423 19 7.341000
949 425 23 8.595000
950 423 23 8.604000
951 413 23 8.805000
952 408 24 9.232000
953 410 13 5.203000
954 409 22 8.501000
955 409 21 8.088000
956 409 23 8.867000
957 409 24 9.198000
958 408 22 8.413000
959 408 22 8.510000
960 409 23 8.732000
961 409 20 7.666000
962 409 20 7.653000
963 410 21 8.015000
964 413 19 7.339000
965 414 22 8.402000
966 414 16 6.199000
967 409 21 8.061000
968 433 22 8.099000
969 433 21 7.721000
970 407 25 9.464000
971 408 25 9.392000
972 408 26 9.711000
973 411 21 7.934000
974 411 24 9.118000
975 409 22 8.369000
976 409 22 8.318000
977 412 19 7.254000
978 419 23 8.721000
979 420 24 9.177000
980 418 21 7.965000
981 420 21 7.984000
982 413 20 7.665000
983 414 21 7.954000
984 414 22 8.255000
985 415 19 7.194000
986 414 21 8.055000
987 411 20 7.710000
988 408 20 7.716000
989 412 21 8.001000
990 411 17 6.560000
991 414 22 8.347000
992 414 21 8.007000
993 415 19 7.282000
994 416 22 8.488000
995 414 22 8.501000
996 415 20 7.788000
997 416 22 8.535000
998 415 22 8.413000
999 416 22 8.499000
1000 411 24 9.161000
1001 412 23 8.694000
1002 411 22 8.437000
1003 412 22 8.365000
1004 413 22 8.458000
1005 413 23 8.759000
1006 416 21 8.090000
1007 417 22 8.404000
1008 417 22 8.499000
1009 418 20 7.715000
1010 418 20 7.676000
1011 419 23 8.900000
1012 419 20 7.670000
1013 419 20 7.730000
1014 417 19 7.322000
1015 418 20 7.605000
1016 419 20 7.609000
1017 419 21 8.059000
1018 420 22 8.538000
1019 419 21 8.098000
1020 419 21 8.127000
1021 420 19 7.321000
1022 419 19 7.424000
1023 419 21 8.090000
1024 419 21 8.208000
1025 419 19 7.300000
1026 420 22 8.428000
1027 418 24 9.192000
1028 426 25 9.445000
1029 424 23 8.714000
1030 423 24 9.112000
1031 417 24 9.158000
1032 418 24 9.184000
1033 421 23 8.884000
1034 422 24 9.226000
1035 416 23 8.753000
1036 417 23 8.864000
1037 421 23 8.773000
1038 421 24 9.157000
1039 422 24 9.095000
1040 423 15 5.850000
1041 423 21 7.978000
1042 422 22 8.364000
1043 423 20 7.581000
1044 424 24 9.070000
1045 422 23 8.717000
1046 421 25 9.479000
1047 424 24 9.153000
1048 426 24 9.095000
1049 425 24 9.127000
1050 426 23 8.787000
1051 426 22 8.357000
1052 426 22 8.305000
1053 424 21 7.992000
1054 424 20 7.671000
1055 424 23 8.712000
1056 424 22 8.434000
1057 422 21 8.033000
1058 421 19 7.326000
1059 421 24 9.135000
1060 423 24 9.286000
1061 423 21 8.090000
1062 423 23 8.794000
1063 422 22 8.483000
1064 423 21 8.041000
1065 423 18 6.923000
1066 423 19 7.389000
1067 424 19 7.274000
1068 422 20 7.571000
1069 419 17 6.616000
1070 419 10 4.095000
1071 420 23 8.750000
1072 420 21 8.011000
1073 421 20 7.667000
1074 422 21 8.032000
1075 422 20 7.646000
1076 421 22 8.598000
1077 420 22 8.490000
1078 420 18 7.007000
1079 420 20 7.690000
1080 419 21 8.057000
1081 420 22 8.527000
1082 420 21 8.008000
1083 419 21 8.075000
1084 417 20 7.665000
1085 418 21 7.974000
1086 417 18 6.797000
1087 416 21 7.902000
1088 417 19 7.109000
1089 418 18 6.767000
1090 422 20 7.470000
1091 423 21 7.894000
1092 423 21 7.833000
1093 423 13 5.001000
1094 422 19 7.146000
1095 410 25 9.819000
1096 411 25 9.786000
1097 402 23 8.861000
1098 397 22 8.466000
1099 397 23 8.767000
1100 397 22 8.506000
1101 410 23 8.891000
1102 403 21 8.127000
1103 404 24 9.309000
1104 403 22 8.667000
1105 404 23 8.906000
1106 404 23 9.003000
1107 407 21 8.177000
1108 406 21 8.168000
1109 404 19 7.407000
1110 402 20 7.877000
1111 403 20 7.853000
1112 403 20 7.849000
1113 415 22 8.142000
1114 415 21 7.858000
1115 415 19 7.153000
1116 416 21 7.858000
1117 415 21 7.879000
1118 412 22 8.475000
1119 412 22 8.478000
1120 412 21 8.079000
1121 412 20 7.610000
1122 411 19 7.315000
1123 411 20 7.716000
1124 410 19 7.360000
1125 408 19 7.321000
1126 408 19 7.295000
1127 408 18 7.002000
1128 404 19 7.344000
1129 405 19 7.366000
1130 405 19 7.350000
1131 405 21 8.225000
1132 406 21 8.126000
1133 424 24 9.107000
1134 423 25 9.437000
1135 425 20 7.585000
1136 407 22 8.372000
1137 408 22 8.319000
1138 407 17 6.550000
1139 407 21 7.949000
1140 407 19 7.215000
1141 405 22 8.329000
1142 406 20 7.568000
1143 407 19 7.276000
1144 407 21 8.012000
1145 407 21 7.983000
1146 402 23 8.936000
1147 403 22 8.534000
1148 401 21 8.083000
1149 400 21 8.052000
1150 408 22 8.542000
1151 408 19 7.390000
1152 407 19 7.326000
1153 409 21 8.069000
1154 408 21 8.088000
1155 406 21 8.010000
1156 406 20 7.617000
1157 407 19 7.377000
1158 408 21 8.100000
1159 406 22 8.420000
1160 404 22 8.476000
1161 405 21 8.074000
1162 407 12 4.771000
1163 406 20 7.719000
1164 406 20 7.744000
1165 410 20 7.623000
1166 408 21 8.061000
1167 408 19 7.302000
1168 409 20 7.634000
1169 410 21 8.093000
1170 411 21 8.084000
1171 411 20 7.710000
1172 411 23 8.786000
1173 409 22 8.454000
1174 409 20 7.696000
1175 409 19 7.386000
1176 419 23 8.693000
1177 420 24 9.000000
1178 423 21 7.966000
1179 423 20 7.660000
1180 425 21 7.972000
1181 426 21 7.937000
1182 426 21 7.962000
1183 427 21 7.920000
1184 426 21 7.935000
1185 426 21 8.032000
1186 427 20 7.562000
1187 425 22 8.304000
1188 427 25 9.353000
1189 427 23 8.640000
1190 426 15 5.766000
1191 424 23 8.701000
1192 424 24 9.075000
1193 423 23 8.717000
1194 423 23 8.767000
1195 421 24 9.101000
1196 422 26 9.893000
1197 425 21 7.994000
1198 419 23 8.735000
1199 419 24 9.155000
1200 420 22 8.458000
1201 420 22 8.436000
1202 419 24 9.158000
1203 419 22 8.491000
1204 422 21 8.015000
1205 422 21 8.047000
1206 423 22 8.529000
1207 422 21 8.052000
1208 421 21 8.008000
1209 421 22 8.499000
1210 422 23 8.724000
1211 422 23 8.725000
1212 422 22 8.310000
1213 422 23 8.765000
1214 422 23 8.710000
1215 422 22 8.407000
1216 423 22 8.474000
1217 423 21 8.132000
1218 424 20 7.888000
1219 423 19 7.403000
1220 428 19 7.445000
1221 422 16 6.312000
1222 428 20 7.705000
1223 427 20 7.608000
1224 428 20 7.690000
1225 421 20 7.753000
1226 420 22 8.490000
1227 421 24 9.195000
1228 422 22 8.422000
1229 421 20 7.758000
1230 422 22 8.582000
1231 421 19 7.458000
1232 419 20 7.728000
1233 409 24 9.205000
1234 407 26 9.928000
1235 405 22 8.459000
1236 417 23 8.889000
1237 415 25 9.650000
1238 419 22 8.561000
1239 420 20 7.837000
1240 420 15 5.988000
1241 416 22 8.600000
1242 415 23 8.873000
