#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1                 39              1.9018                     190
                    1                184              1.9060                     625
                    1                251              2.5833                     826
                    1                206              2.6147                     691
                    1                118              2.6562                     427
                    1                  8              2.7664                      97
                    1                136              2.7744                     481
                    1                 48              2.7801                     217
                    1                 99              2.7993                     370
                    1                243              2.8130                     802
                    1                  9              2.8174                     100
                    1                 57              2.8237                     244
                    1                 23              2.8369                     142
                    1                 20              2.8536                     133
                    1                177              2.8550                     604
                    1                 56              2.8586                     241
                    1                 79              2.8827                     310
                    1                258              2.8918                     847
                    1                 95              2.9021                     358
                    1                159              2.9160                     550
                    1                 81              2.9319                     316
                    1                 42              2.9342                     199
                    1                165              2.9707                     568
                    1                191              2.9930                     646
                    1                207              3.0096                     694
                    1                200              3.0187                     673
                    1                 60              3.0600                     253
                    1                129              3.0742                     460
                    1                 35              3.0807                     178
                    1                174              3.0809                     595
                    1                242              3.0862                     799
                    1                134              3.0997                     475
                    1                102              3.1107                     379
                    1                135              3.1173                     478
                    1                244              3.1263                     805
                    1                261              3.1366                     856
                    1                 40              3.1563                     193
                    1                221              3.1640                     736
                    1                 51              3.1677                     226
                    1                114              3.1798                     415
                    1                 52              3.1851                     229
                    1                149              3.2041                     520
                    1                 46              3.2112                     211
                    1                181              3.2189                     616
                    1                171              3.2272                     586
                    1                 28              3.2494                     157
                    1                121              3.2573                     436
                    1                196              3.2741                     661
                    1                  5              3.3522                      88
                    1                144              3.3585                     505
                    1                229              3.3959                     760
                    1                 16              3.4228                     121
                    1                237              3.4432                     784
                    1                257              3.4717                     844
                    1                 12              3.4940                     109
                    1                197              3.5142                     664
                    1                 69              3.5357                     280
                    1                192              3.5381                     649
                    1                 84              3.5687                     325
                    1                212              3.5828                     709
                    1                247              3.6170                     814
                    1                 90              3.7318                     343
                    1                236              3.8007                     781
                    1                 64              3.8162                     265
                    1                 49              3.8328                     220
                    1                141              3.8509                     496
                    1                230              3.8542                     763
                    1                 89              3.8982                     340
                    1                 72              3.9245                     289
                    1                262              3.9581                     859
                    1                 32              3.9692                     169
                    1                106              4.0085                     391
                    1                 17              4.0548                     124
                    1                 63              4.0581                     262
                    1                 71              4.0959                     286
