#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1                 51              1.6672                     160
                    1                 40              1.7919                     127
                    1                 54              1.8768                     169
                    1                 48              2.0343                     151
                    1                 18              2.6759                      61
                    1                 74              2.7407                     229
                    1                 64              2.7786                     199
                    1                 44              2.7887                     139
                    1                 61              2.8293                     190
                    1                 50              2.8839                     157
                    1                 31              2.8888                     100
                    1                 20              2.9302                      67
                    1                 26              3.0020                      85
                    1                 23              3.2203                      76
                    1                 69              3.3093                     214
                    1                 46              3.3993                     145
                    1                 70              3.4419                     217
                    1                 11              3.5981                      40
                    1                 71              3.6146                     220
                    1                  6              3.7084                      25
                    1                 65              3.7555                     202
                    1                 83              3.8099                     256
                    1                 32              3.9869                     103
                    1                 35              4.0214                     112
                    1                 79              4.0441                     244
                    1                 52              4.1594                     163
                    1                  2              4.1638                      13
                    1                 81              4.2346                     250
                    1                  5              4.4122                      22
                    1                 63              4.4582                     196
                    1                 59              4.6771                     184
                    1                  3              4.8275                      16
                    1                 12              4.8388                      43
                    1                 10              4.8822                      37
                    1                 22              4.8985                      73
                    1                 57              4.9133                     178
                    1                 49              4.9760                     154
                    1                 29              5.1178                      94
                    1                 14              5.2146                      49
                    1                 62              5.2731                     193
                    1                 28              5.2740                      91
                    1                 17              5.2805                      58
                    1                 85              5.2846                     262
                    1                 73              5.4664                     226
                    1                 25              5.4860                      82
                    1                 45              5.4937                     142
                    1                 53              5.4995                     166
                    1                 16              5.5734                      55
                    1                 55              5.5828                     172
                    1                 77              5.5936                     238
                    1                 39              5.6388                     124
                    1                 80              5.6515                     247
                    1                 24              5.6903                      79
                    1                 33              5.7803                     106
                    1                 21              5.8490                      70
                    1                 60              5.9925                     187
                    1                 43              6.0170                     136
                    1                 13              6.0690                      46
                    1                 88              6.1415                     271
                    1                 41              6.2154                     130
                    1                 30              6.4437                      97
                    1                 67              6.4483                     208
                    1                 37              6.4815                     118
                    1                 68              6.4957                     211
                    1                 72              6.6146                     223
                    1                 56              6.6886                     175
                    1                 19              6.7087                      64
                    1                 42              6.7687                     133
                    1                  9              6.9037                      34
                    1                 82              6.9263                     253
                    1                 34              7.2786                     109
                    1                 86              7.3305                     265
                    1                 47              7.4214                     148
                    1                 66              7.5482                     205
                    1                  4              7.5987                      19
                    1                 38              7.6214                     121
                    1                 27              7.6888                      88
                    1                  8              7.6985                      31
                    1                 84              7.8292                     259
                    1                 15              7.8328                      52
                    1                 76              7.8898                     235
                    1                 75              7.9494                     232
                    1                 78              8.1632                     241
                    1                 58              8.4692                     181
                    1                 87              8.6062                     268
                    1                 36              8.8232                     115
                    1                  7              8.8958                      28
