# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
2462 380 19 7.227000
2463 380 19 7.387000
2464 380 18 7.100000
2465 380 18 7.068000
2466 379 19 7.337000
2467 379 19 7.258000
2468 379 20 7.526000
2469 379 21 7.918000
2470 379 19 7.388000
2471 381 18 7.005000
2472 377 21 8.023000
2473 378 22 8.377000
2474 377 19 7.180000
2475 376 18 6.707000
2476 378 18 6.630000
2477 377 18 6.552000
2478 376 14 5.106000
2479 377 15 5.413000
2480 378 17 6.087000
2481 378 13 4.771000
2482 378 17 6.114000
2483 379 18 6.543000
2484 378 18 6.522000
2485 379 17 6.170000
2486 378 18 6.500000
2487 379 19 6.830000
2488 381 15 5.442000
2489 381 18 6.482000
2490 381 20 7.176000
2491 381 21 7.491000
2492 381 21 7.495000
2493 380 17 6.101000
2494 379 18 6.460000
2495 378 17 6.139000
2496 380 18 6.386000
2497 381 19 6.723000
2498 382 22 7.686000
2499 381 23 8.008000
2500 381 21 7.377000
2501 380 18 6.382000
2502 379 21 7.379000
2503 378 22 7.661000
2504 380 18 6.367000
2505 378 18 6.309000
2506 378 19 6.851000
2507 376 20 7.317000
2508 377 18 6.609000
2509 379 20 7.334000
2510 380 19 6.927000
2511 380 19 6.928000
2512 377 20 7.417000
2513 380 19 6.888000
2514 380 20 7.326000
2515 379 13 4.765000
2516 377 13 4.716000
2517 377 19 6.927000
2518 378 20 7.390000
2519 375 20 7.596000
2520 372 19 7.332000
2521 373 20 7.894000
2522 377 21 7.984000
2523 377 14 5.462000
2524 379 20 7.415000
2525 380 21 7.661000
2526 382 21 7.884000
2527 382 21 8.017000
2528 382 19 7.308000
2529 383 18 6.925000
2530 382 19 7.190000
2531 382 20 7.452000
2532 383 18 6.770000
2533 381 17 6.598000
2534 381 16 6.300000
2535 385 17 6.582000
2536 383 18 6.866000
2537 383 16 6.139000
2538 381 18 6.678000
2539 380 15 5.697000
2540 381 17 6.512000
2541 386 20 7.657000
2542 384 21 8.049000
2543 385 14 5.433000
2544 387 18 6.873000
2545 387 18 6.766000
2546 386 18 6.725000
2547 386 18 6.813000
2548 387 19 7.261000
2549 386 17 6.618000
2550 388 18 6.903000
2551 386 18 6.897000
2552 385 17 6.475000
2553 386 19 7.171000
2554 386 19 7.076000
2555 387 20 7.624000
2556 385 19 7.315000
2557 383 20 7.630000
2558 382 20 7.783000
2559 382 20 7.589000
2560 386 21 7.844000
2561 386 21 7.716000
2562 385 19 6.920000
2563 385 19 6.947000
2564 384 19 6.869000
2565 387 19 6.925000
2566 382 20 7.230000
2567 382 18 6.595000
2568 380 13 4.880000
2569 378 19 6.978000
2570 381 20 7.389000
2571 389 17 6.159000
2572 388 18 6.480000
2573 386 18 6.509000
2574 386 13 4.764000
2575 384 21 7.500000
2576 379 22 7.903000
2577 379 12 4.476000
2578 381 20 7.201000
2579 383 20 7.153000
2580 383 19 6.778000
2581 377 22 7.903000
2582 375 21 7.509000
2583 375 18 6.512000
2584 375 22 7.860000
2585 377 22 7.870000
2586 377 19 7.158000
2587 382 19 7.065000
2588 381 22 8.203000
2589 380 21 7.870000
2590 381 21 7.821000
2591 380 21 7.844000
2592 381 17 6.338000
2593 383 19 7.000000
2594 384 20 7.228000
2595 383 20 7.141000
2596 382 20 7.373000
2597 382 20 7.771000
2598 385 20 7.821000
2599 384 21 8.284000
2600 384 21 8.216000
2601 382 19 7.583000
2602 381 18 6.926000
2603 383 19 7.225000
2604 383 18 6.884000
2605 384 16 6.323000
2606 383 19 7.442000
2607 385 19 7.484000
2608 385 19 7.399000
2609 382 21 8.206000
2610 380 22 8.394000
2611 382 21 8.195000
2612 396 22 8.468000
2613 393 21 8.274000
2614 393 19 7.422000
2615 394 21 7.990000
2616 394 22 8.284000
2617 396 20 7.822000
2618 393 19 7.526000
2619 393 20 7.853000
2620 394 17 6.689000
2621 394 17 6.756000
2622 392 16 6.252000
2623 394 18 6.933000
2624 394 17 6.704000
2625 393 17 6.719000
2626 397 17 6.719000
2627 397 17 6.717000
2628 398 17 6.666000
2629 394 18 6.830000
2630 394 15 5.665000
2631 397 18 7.026000
2632 397 18 7.175000
2633 395 17 6.773000
2634 394 17 6.707000
2635 375 20 7.881000
2636 375 20 7.768000
2637 387 18 6.736000
2638 388 11 4.237000
2639 387 18 6.666000
2640 393 19 7.104000
2641 392 19 7.091000
2642 395 19 7.056000
2643 394 19 7.034000
2644 393 19 7.020000
2645 394 20 7.324000
2646 394 19 6.935000
2647 394 15 5.558000
2648 394 21 7.669000
2649 389 21 7.577000
2650 394 21 7.650000
2651 391 18 6.732000
2652 388 19 6.898000
2653 387 19 6.950000
2654 389 21 7.614000
2655 387 18 6.625000
2656 387 18 6.665000
2657 384 22 8.015000
2658 384 23 8.365000
2659 389 23 8.333000
2660 388 24 8.626000
2661 396 20 7.294000
2662 394 20 7.279000
2663 383 21 7.591000
2664 385 17 6.207000
2665 385 19 6.864000
2666 384 22 7.829000
2667 383 24 8.518000
2668 382 22 8.119000
2669 384 18 6.676000
2670 381 23 8.647000
2671 383 21 7.870000
2672 384 22 8.206000
2673 386 23 8.636000
2674 385 18 6.667000
2675 387 20 7.419000
2676 388 14 5.120000
2677 389 19 6.802000
2678 384 21 7.707000
2679 385 22 8.258000
2680 386 21 8.032000
2681 380 19 7.322000
2682 380 17 6.561000
2683 380 16 6.204000
2684 379 15 5.826000
2685 377 16 6.008000
2686 377 18 6.616000
2687 377 16 5.983000
2688 376 18 6.845000
2689 372 19 7.155000
2690 374 18 6.788000
2691 377 18 6.876000
2692 377 17 6.379000
2693 379 19 7.074000
2694 381 14 5.246000
2695 381 19 7.154000
2696 380 18 6.868000
2697 372 20 7.540000
2698 371 20 7.634000
2699 370 18 6.737000
2700 372 20 7.441000
2701 373 18 6.700000
2702 372 19 7.379000
2703 376 21 7.943000
2704 379 21 8.108000
2705 380 18 6.878000
2706 372 18 6.823000
2707 373 19 7.104000
2708 373 19 7.227000
2709 374 18 7.026000
2710 375 21 8.148000
2711 374 20 7.593000
2712 376 19 7.138000
2713 376 19 7.156000
2714 377 19 7.032000
2715 369 19 7.390000
2716 370 20 7.653000
2717 369 18 6.880000
2718 371 11 4.377000
2719 368 19 7.124000
2720 368 19 7.006000
2721 370 20 7.239000
2722 369 16 5.831000
2723 375 20 7.146000
2724 376 22 7.845000
2725 383 20 7.114000
2726 384 13 4.749000
2727 377 20 7.197000
2728 377 20 7.181000
2729 382 18 6.434000
2730 379 20 7.211000
2731 377 21 7.546000
2732 385 21 7.441000
2733 376 17 6.147000
2734 377 21 7.497000
2735 377 20 7.132000
2736 378 21 7.470000
2737 378 20 7.134000
2738 389 20 7.031000
2739 391 21 7.534000
2740 389 17 6.073000
2741 386 19 6.716000
2742 384 15 5.388000
2743 383 13 4.736000
2744 380 16 5.758000
2745 379 17 6.115000
2746 381 17 6.106000
2747 380 17 6.102000
2748 380 15 5.428000
2749 379 17 6.227000
2750 379 11 4.298000
2751 385 22 8.352000
2752 379 20 7.596000
2753 381 18 6.907000
2754 385 21 7.971000
2755 383 21 7.966000
2756 382 20 7.573000
2757 381 20 7.603000
2758 386 21 7.436000
2759 385 23 8.274000
2760 385 19 7.109000
2761 380 19 7.169000
2762 378 19 7.289000
2763 378 14 5.581000
2764 378 14 5.525000
2765 381 13 5.259000
2766 386 20 7.915000
2767 384 23 8.885000
2768 381 22 8.324000
2769 380 19 7.470000
2770 379 20 7.987000
2771 382 18 7.128000
2772 381 20 7.813000
2773 383 20 7.724000
2774 385 20 7.514000
2775 387 19 7.346000
2776 381 19 7.530000
2777 383 18 7.088000
2778 382 20 7.921000
2779 382 19 7.419000
2780 382 19 7.270000
2781 380 20 7.660000
2782 379 19 7.601000
2783 379 18 7.161000
2784 383 18 7.189000
2785 381 18 7.091000
2786 382 17 6.568000
2787 384 19 7.288000
2788 382 18 6.962000
2789 380 16 6.456000
2790 382 15 6.026000
2791 383 15 6.066000
2792 383 14 5.716000
2793 383 17 6.798000
2794 386 17 6.610000
2795 384 17 6.524000
2796 383 16 6.333000
2797 383 14 5.603000
2798 387 17 6.737000
2799 387 18 7.084000
2800 377 22 8.550000
2801 377 22 8.340000
2802 377 22 8.199000
2803 376 19 7.117000
2804 376 18 6.642000
2805 376 18 6.582000
2806 377 20 7.364000
2807 377 21 7.711000
2808 377 21 7.680000
2809 379 21 7.715000
2810 379 21 7.680000
2811 380 18 6.618000
2812 379 22 7.984000
2813 381 22 7.984000
2814 381 19 6.908000
2815 382 21 7.548000
2816 379 22 7.915000
2817 378 19 6.908000
2818 377 18 6.663000
2819 377 18 6.658000
2820 382 22 7.836000
2821 382 23 8.180000
2822 380 18 6.517000
2823 385 18 6.508000
2824 383 21 7.549000
2825 383 17 6.240000
2826 385 18 6.571000
2827 381 15 5.520000
2828 381 16 5.876000
2829 377 16 5.809000
2830 374 17 6.172000
2831 377 17 6.168000
2832 378 17 6.159000
2833 376 17 6.268000
2834 376 15 5.722000
2835 381 14 5.275000
2836 381 19 6.973000
2837 385 16 5.939000
2838 385 18 6.657000
2839 386 18 6.634000
2840 384 18 6.738000
2841 387 19 6.981000
2842 385 18 6.637000
2843 382 18 6.458000
2844 387 18 6.448000
2845 385 24 8.751000
2846 384 22 8.317000
2847 386 22 8.394000
2848 387 22 8.557000
2849 390 21 8.131000
2850 387 22 8.561000
2851 387 21 7.959000
2852 386 20 7.485000
2853 385 20 7.698000
2854 385 21 8.184000
2855 385 21 8.127000
2856 386 20 7.696000
2857 385 20 7.517000
2858 386 20 7.461000
2859 382 21 7.987000
2860 382 22 8.421000
2861 381 23 8.865000
2862 382 19 7.299000
2863 384 20 7.753000
2864 385 21 8.401000
2865 386 21 8.393000
2866 386 20 7.978000
2867 384 20 8.236000
2868 383 20 8.113000
2869 382 17 6.758000
2870 383 19 7.457000
2871 382 19 7.639000
2872 382 19 7.680000
2873 383 20 8.003000
2874 382 22 8.793000
2875 384 19 7.556000
2876 376 23 9.126000
2877 376 14 5.802000
2878 381 23 9.417000
2879 383 22 9.007000
2880 383 21 8.597000
2881 385 21 8.554000
2882 384 15 6.108000
2883 386 20 7.829000
2884 385 22 8.589000
2885 386 21 8.041000
2886 386 20 7.671000
2887 387 19 7.359000
2888 387 22 8.169000
2889 387 25 9.264000
2890 389 22 8.007000
2891 389 21 7.691000
2892 388 22 8.061000
2893 389 23 8.374000
2894 390 21 7.690000
2895 390 22 8.059000
2896 391 22 8.061000
2897 393 22 8.229000
2898 394 22 8.173000
2899 394 22 8.207000
2900 388 21 7.708000
2901 390 19 7.083000
2902 394 19 7.024000
2903 395 20 7.416000
2904 393 21 7.717000
2905 394 12 4.599000
2906 393 22 8.159000
2907 396 21 7.959000
2908 396 17 6.482000
2909 395 20 7.538000
2910 389 22 8.256000
2911 389 19 7.229000
2912 390 18 6.814000
2913 372 21 8.397000
2914 371 22 8.715000
2915 372 22 8.567000
2916 370 21 8.303000
2917 370 19 7.835000
2918 371 18 7.381000
2919 381 21 8.524000
2920 381 22 8.933000
2921 387 20 8.224000
2922 382 23 9.320000
2923 387 23 8.927000
2924 383 22 8.669000
2925 384 21 8.333000
2926 382 24 9.604000
2927 380 25 9.895000
2928 379 24 9.306000
2929 381 22 8.545000
2930 382 22 8.680000
2931 382 22 8.618000
2932 385 23 9.253000
2933 384 25 10.064000
2934 385 21 8.411000
2935 383 22 8.685000
2936 382 22 8.777000
2937 383 22 8.807000
2938 387 22 8.851000
2939 387 21 8.327000
2940 387 19 7.502000
2941 388 20 8.068000
2942 389 20 8.105000
2943 382 20 8.143000
2944 382 23 9.344000
2945 382 21 8.296000
2946 383 18 7.156000
2947 383 19 7.744000
2948 384 20 8.161000
2949 386 22 9.008000
2950 385 20 8.128000
2951 385 20 8.002000
2952 385 22 8.590000
2953 384 21 8.167000
2954 383 19 7.312000
2955 384 18 6.933000
2956 387 18 6.873000
2957 381 19 7.307000
2958 380 14 5.416000
2959 380 16 6.124000
2960 382 15 5.796000
2961 387 18 6.912000
2962 385 13 5.062000
2963 387 20 7.697000
2964 383 23 8.825000
2965 384 20 7.749000
2966 385 19 7.400000
2967 385 21 8.192000
2968 385 21 8.119000
2969 385 22 8.495000
2970 384 20 7.765000
2971 385 19 7.432000
2972 384 17 6.687000
2973 381 21 8.197000
2974 384 21 8.171000
2975 384 13 5.183000
2976 385 23 8.738000
2977 386 22 8.235000
2978 386 21 7.923000
2979 387 22 8.260000
2980 386 21 7.943000
2981 386 23 8.791000
2982 358 24 8.962000
2983 359 17 6.448000
2984 358 18 6.718000
2985 360 16 6.081000
2986 360 18 6.815000
2987 361 18 6.795000
2988 362 13 4.898000
2989 362 18 6.717000
2990 364 19 6.894000
2991 364 12 4.453000
2992 364 17 6.265000
2993 364 15 5.728000
2994 362 15 5.815000
2995 362 10 4.027000
2996 362 19 7.427000
2997 364 15 6.018000
2998 363 19 7.559000
2999 363 18 7.159000
3000 366 15 5.905000
3001 367 17 6.555000
3002 366 17 6.495000
3003 365 16 6.380000
3004 364 18 7.234000
3005 364 17 6.804000
3006 364 18 7.201000
3007 369 20 7.707000
3008 373 21 8.080000
3009 374 23 8.760000
3010 374 23 9.106000
3011 369 23 9.050000
3012 373 23 8.982000
3013 369 24 9.040000
3014 370 20 7.545000
3015 370 20 7.829000
3016 369 16 6.300000
3017 371 18 7.115000
3018 369 20 7.742000
3019 368 22 8.565000
3020 368 24 9.208000
3021 367 19 7.533000
3022 366 20 8.013000
3023 367 15 6.096000
3024 367 18 7.026000
3025 367 20 7.888000
3026 368 19 7.283000
3027 369 19 7.236000
3028 369 20 7.875000
3029 370 20 7.848000
3030 371 21 8.230000
3031 371 13 5.292000
3032 372 16 6.352000
3033 371 19 7.277000
3034 379 16 6.204000
3035 378 18 6.746000
3036 379 16 6.079000
3037 379 18 6.653000
3038 378 18 6.657000
3039 377 19 7.047000
3040 377 16 5.995000
3041 377 18 6.657000
3042 376 21 7.698000
3043 375 18 6.618000
3044 375 19 7.028000
3045 376 19 7.022000
3046 376 18 6.636000
3047 377 10 3.842000
3048 379 21 7.730000
3049 376 10 3.880000
3050 376 20 7.410000
3051 373 13 4.897000
3052 373 21 7.660000
3053 373 21 7.675000
3054 375 18 6.613000
3055 377 12 4.522000
3056 374 20 7.306000
3057 374 20 7.346000
3058 375 18 6.651000
3059 370 25 9.466000
3060 369 23 8.705000
3061 369 24 9.072000
3062 370 23 8.647000
3063 371 23 8.697000
3064 372 23 8.672000
3065 370 23 8.622000
3066 371 22 8.476000
3067 365 23 8.687000
3068 373 23 8.605000
3069 373 23 8.646000
3070 374 21 7.908000
3071 375 21 7.876000
3072 375 20 7.556000
3073 376 20 7.426000
3074 375 19 7.098000
3075 375 19 7.210000
3076 378 20 7.668000
3077 377 20 7.773000
3078 377 20 7.886000
3079 375 20 7.923000
3080 373 18 7.047000
3081 375 17 6.563000
3082 375 13 4.968000
3083 373 20 7.454000
3084 380 20 7.467000
3085 379 19 7.325000
3086 378 12 4.763000
3087 378 16 6.145000
3088 387 15 5.596000
3089 382 22 8.174000
3090 383 22 8.131000
3091 384 21 7.810000
3092 383 22 8.480000
3093 380 20 7.732000
3094 380 21 7.927000
3095 384 19 6.991000
3096 373 17 6.634000
3097 382 18 6.569000
3098 380 16 5.902000
3099 379 17 6.431000
3100 381 19 7.548000
3101 386 19 7.347000
3102 386 22 8.463000
3103 385 21 7.906000
3104 385 19 7.182000
3105 380 20 7.554000
3106 381 20 7.682000
3107 381 20 7.605000
3108 383 19 7.057000
3109 377 21 7.925000
3110 379 22 8.203000
3111 383 19 7.054000
3112 382 20 7.634000
3113 383 17 6.557000
3114 383 18 6.815000
3115 383 19 7.355000
3116 383 21 7.741000
3117 382 20 7.360000
3118 382 18 6.470000
3119 381 20 7.143000
3120 381 19 6.728000
3121 384 17 6.004000
3122 385 16 5.635000
3123 385 16 5.622000
3124 385 15 5.321000
3125 384 15 5.291000
3126 384 17 6.003000
3127 385 15 5.343000
3128 385 19 6.679000
3129 384 17 5.997000
3130 390 19 6.689000
3131 373 18 6.667000
3132 373 16 6.007000
3133 374 19 6.883000
3134 372 18 6.516000
3135 373 19 6.823000
3136 374 10 3.818000
3137 375 16 5.815000
3138 372 16 5.934000
3139 374 18 6.507000
3140 372 14 5.162000
3141 384 19 6.649000
3142 384 20 7.056000
3143 382 22 7.769000
3144 382 22 7.719000
3145 384 21 7.392000
3146 387 20 7.139000
3147 384 18 6.480000
3148 382 18 6.539000
3149 384 18 6.758000
3150 386 14 5.343000
3151 387 16 5.977000
3152 387 11 4.300000
3153 385 14 5.307000
3154 387 15 5.694000
3155 388 17 6.439000
3156 384 20 7.233000
3157 384 23 8.082000
3158 386 19 6.707000
3159 385 20 6.897000
3160 385 19 6.667000
3161 385 19 6.736000
3162 385 19 6.880000
3163 384 19 6.958000
3164 381 19 7.042000
3165 381 20 7.525000
3166 379 20 7.537000
3167 377 13 4.957000
3168 379 18 6.599000
3169 379 21 7.559000
3170 379 20 7.497000
3171 375 19 7.266000
3172 376 19 7.266000
3173 375 19 7.215000
3174 377 14 5.360000
3175 379 21 7.553000
3176 379 22 7.899000
3177 378 18 6.721000
3178 376 17 6.503000
3179 379 19 7.316000
3180 380 11 4.366000
3181 381 16 6.091000
3182 380 9 3.650000
3183 378 16 6.051000
3184 381 16 6.044000
3185 380 17 6.395000
3186 379 17 6.615000
3187 378 17 6.531000
3188 378 18 7.006000
3189 378 18 6.788000
3190 377 17 6.462000
3191 376 18 6.697000
3192 375 18 6.686000
3193 378 18 6.825000
3194 378 18 6.883000
3195 378 18 6.887000
3196 377 11 4.263000
3197 379 18 6.858000
3198 377 11 4.220000
3199 376 17 6.394000
3200 373 18 6.809000
3201 374 16 6.258000
3202 374 17 6.692000
3203 374 17 6.614000
3204 372 17 6.594000
3205 372 17 6.617000
3206 371 16 6.088000
3207 373 15 5.822000
3208 374 16 6.130000
3209 370 15 5.657000
3210 376 20 7.224000
3211 376 11 4.040000
3212 375 20 7.223000
3213 375 10 3.766000
3214 378 18 6.411000
3215 373 18 6.503000
3216 375 19 6.727000
3217 377 18 6.464000
3218 378 18 6.497000
3219 378 19 6.709000
3220 377 19 6.789000
3221 375 20 7.219000
3222 378 22 7.949000
3223 376 21 7.425000
3224 377 18 6.530000
3225 376 14 5.107000
3226 374 18 6.491000
3227 375 20 7.192000
3228 376 18 6.500000
3229 376 17 6.128000
3230 375 18 6.416000
3231 376 21 7.619000
3232 377 20 7.288000
3233 380 19 6.932000
3234 378 20 7.396000
3235 377 18 6.665000
3236 382 17 6.135000
3237 384 22 7.784000
3238 384 20 7.394000
3239 383 16 5.863000
3240 383 19 7.013000
3241 383 20 7.371000
3242 384 20 7.453000
3243 385 19 7.095000
3244 385 19 7.028000
3245 383 13 4.887000
3246 383 19 7.093000
3247 383 17 6.136000
3248 382 16 5.871000
3249 380 19 7.068000
3250 381 20 7.473000
3251 381 20 7.600000
3252 382 18 6.876000
3253 381 13 5.083000
3254 382 9 3.658000
3255 374 18 6.891000
3256 374 21 7.996000
3257 377 12 4.603000
3258 378 18 6.771000
3259 375 18 6.844000
3260 374 18 6.892000
3261 374 17 6.559000
3262 371 17 6.541000
3263 374 18 6.791000
3264 376 13 5.143000
3265 376 16 5.964000
3266 374 18 6.768000
3267 374 18 6.962000
3268 374 16 6.318000
3269 375 15 5.959000
3270 374 15 5.843000
3271 373 13 5.310000
3272 377 18 7.116000
3273 376 11 4.337000
3274 376 18 6.924000
3275 386 21 7.992000
3276 387 21 8.235000
3277 375 19 7.562000
3278 377 13 5.185000
3279 374 20 8.125000
3280 376 17 6.659000
3281 378 13 5.141000
3282 383 18 7.109000
3283 382 21 8.158000
3284 378 19 7.502000
3285 378 19 7.468000
3286 378 11 4.449000
3287 380 19 7.361000
3288 379 16 6.197000
3289 380 16 6.195000
3290 380 19 7.558000
3291 382 18 7.143000
3292 381 19 7.444000
3293 382 20 7.883000
3294 382 16 6.329000
3295 384 19 7.326000
3296 382 19 7.301000
3297 381 17 6.855000
3298 381 17 6.700000
3299 380 17 6.408000
3300 380 18 6.904000
3301 381 18 6.733000
3302 382 18 6.683000
3303 383 17 6.357000
3304 381 12 4.600000
3305 381 16 6.053000
3306 380 17 6.498000
3307 380 18 6.845000
3308 380 11 4.301000
3309 382 17 6.437000
3310 382 17 6.691000
3311 382 17 6.548000
3312 382 16 6.362000
3313 383 17 6.389000
3314 384 18 6.803000
3315 382 18 6.713000
3316 381 14 5.328000
3317 381 17 6.523000
3318 385 18 6.737000
3319 380 20 7.610000
3320 378 16 6.129000
3321 379 17 6.477000
3322 380 18 7.064000
3323 379 18 7.045000
3324 379 17 6.734000
3325 379 17 6.691000
3326 389 21 8.102000
3327 390 20 7.582000
3328 390 20 7.965000
3329 391 22 8.573000
3330 391 22 8.581000
3331 380 20 7.942000
3332 380 21 8.442000
3333 382 21 8.522000
3334 381 20 8.181000
3335 380 11 4.628000
3336 380 19 7.761000
3337 380 19 7.822000
3338 378 18 7.384000
3339 380 18 7.394000
3340 377 18 7.437000
3341 377 19 7.795000
3342 380 19 7.706000
3343 381 15 6.147000
3344 380 20 8.191000
3345 383 22 9.097000
3346 383 21 8.699000
3347 384 22 8.998000
3348 383 21 8.629000
3349 376 20 8.211000
3350 375 19 7.808000
3351 374 19 7.904000
3352 372 18 7.468000
3353 373 18 7.426000
3354 373 17 6.983000
3355 372 17 7.018000
3356 373 18 7.394000
3357 373 13 5.443000
3358 378 18 7.399000
3359 378 18 7.412000
3360 379 16 6.584000
3361 382 17 7.079000
3362 378 22 9.006000
3363 379 23 9.281000
3364 379 18 7.414000
3365 379 19 7.855000
3366 378 18 7.342000
3367 379 18 7.428000
3368 379 18 7.442000
3369 379 21 8.691000
3370 379 21 8.607000
3371 380 19 7.944000
3372 380 18 7.416000
3373 381 21 8.366000
3374 381 21 8.257000
3375 383 21 8.197000
3376 381 18 7.207000
3377 382 18 7.129000
3378 381 18 6.975000
3379 380 18 7.040000
3380 381 19 7.476000
3381 381 20 7.760000
3382 382 18 6.930000
3383 383 19 7.111000
3384 382 18 6.845000
3385 382 11 4.413000
3386 383 18 6.814000
3387 384 18 6.724000
3388 381 22 8.257000
3389 380 21 7.961000
3390 385 20 7.398000
3391 384 23 8.350000
3392 383 23 8.391000
3393 383 17 6.253000
3394 382 23 8.400000
3395 382 24 8.800000
3396 383 21 7.699000
3397 379 21 7.778000
3398 380 20 7.382000
3399 377 21 7.838000
3400 380 21 7.820000
3401 383 19 7.272000
3402 383 17 6.550000
3403 377 22 8.463000
3404 379 20 7.596000
3405 379 20 7.670000
3406 381 20 7.599000
3407 382 20 7.712000
3408 380 20 7.540000
3409 382 21 7.854000
3410 382 18 6.604000
3411 377 18 6.890000
3412 380 19 7.310000
3413 380 19 7.292000
3414 378 19 7.502000
3415 380 11 4.588000
3416 379 12 4.889000
3417 375 17 6.814000
3418 376 19 7.513000
3419 376 21 8.072000
3420 378 18 6.889000
3421 378 18 7.066000
3422 379 19 7.517000
3423 380 17 6.673000
3424 381 18 7.102000
3425 387 21 8.181000
3426 386 21 7.971000
3427 388 21 8.031000
3428 389 19 7.513000
3429 389 20 7.866000
3430 390 21 8.186000
3431 391 20 7.756000
3432 392 21 7.985000
3433 392 20 7.618000
3434 390 19 7.333000
3435 388 20 7.808000
3436 384 21 8.138000
3437 385 20 7.716000
3438 384 21 7.899000
3439 386 19 7.201000
3440 385 21 7.865000
3441 386 20 7.784000
3442 396 21 8.127000
3443 392 20 7.768000
3444 391 19 7.321000
3445 392 20 7.574000
3446 392 20 7.549000
3447 393 18 6.993000
3448 395 20 7.759000
3449 395 20 7.797000
3450 396 19 7.382000
3451 396 19 7.358000
3452 385 24 9.079000
3453 385 23 8.630000
3454 388 19 7.132000
3455 389 21 7.766000
3456 388 20 7.424000
3457 388 21 7.813000
3458 388 18 6.737000
3459 389 21 7.857000
3460 388 24 8.840000
3461 390 19 7.081000
3462 390 19 7.044000
3463 391 19 7.072000
3464 389 12 4.581000
3465 391 17 6.301000
3466 391 19 7.027000
3467 395 18 6.653000
3468 396 16 5.961000
3469 398 18 6.669000
3470 398 19 7.063000
3471 395 21 7.816000
3472 394 18 6.729000
3473 395 11 4.253000
3474 392 10 3.893000
3475 390 18 6.702000
3476 389 18 6.682000
3477 390 18 6.721000
3478 390 18 6.700000
3479 391 18 6.699000
3480 393 20 7.543000
3481 391 18 6.983000
3482 391 17 6.589000
3483 392 19 7.340000
3484 383 17 6.645000
3485 385 21 8.012000
3486 385 21 8.047000
3487 384 20 7.726000
3488 385 20 7.564000
3489 382 19 7.152000
3490 391 20 7.398000
3491 389 21 8.006000
3492 390 18 6.918000
3493 389 18 7.012000
3494 390 17 6.739000
3495 387 20 7.812000
3496 386 21 8.160000
3497 386 14 5.581000
3498 385 18 6.893000
3499 385 16 6.116000
3500 384 19 7.283000
3501 384 20 7.914000
3502 390 16 6.390000
3503 391 19 7.454000
3504 391 24 9.360000
3505 386 24 9.094000
3506 386 21 8.036000
3507 386 21 8.266000
3508 385 22 8.666000
3509 385 22 8.681000
3510 384 21 8.185000
3511 383 22 8.330000
3512 383 20 7.687000
3513 384 21 8.171000
3514 391 17 6.562000
3515 392 22 8.425000
3516 390 19 7.208000
3517 390 20 7.441000
3518 390 21 7.744000
3519 389 22 8.158000
3520 385 23 8.628000
3521 390 22 8.470000
3522 388 22 8.544000
3523 389 18 7.004000
3524 391 20 7.597000
3525 390 19 7.147000
3526 392 20 7.656000
3527 392 21 8.078000
3528 393 21 7.976000
3529 392 21 8.136000
3530 391 21 7.988000
3531 392 22 8.197000
3532 392 21 7.822000
3533 392 18 6.630000
3534 390 12 4.496000
3535 389 20 7.273000
3536 390 18 6.536000
3537 388 19 6.873000
3538 387 19 6.906000
3539 387 20 7.269000
3540 385 19 6.978000
3541 385 19 6.914000
3542 388 19 6.929000
3543 389 19 6.971000
3544 390 19 6.950000
3545 386 20 7.120000
3546 386 22 7.677000
3547 385 21 7.371000
3548 385 19 6.772000
3549 386 11 4.058000
3550 386 21 7.443000
3551 385 23 8.313000
3552 383 22 7.993000
3553 384 20 7.312000
3554 382 16 5.854000
3555 383 21 7.532000
3556 382 17 6.159000
3557 381 19 6.869000
3558 381 20 7.179000
3559 382 20 7.209000
3560 383 11 4.137000
3561 382 18 6.521000
3562 382 19 6.945000
3563 382 21 7.725000
3564 383 21 7.742000
3565 384 21 7.794000
3566 385 20 7.432000
3567 387 23 8.773000
3568 387 24 9.129000
3569 387 21 7.997000
3570 387 19 7.252000
3571 387 18 6.801000
3572 388 20 7.659000
3573 388 21 8.207000
3574 386 20 7.875000
3575 386 20 7.953000
3576 386 19 7.572000
3577 386 20 7.917000
3578 387 21 8.096000
3579 386 19 7.307000
3580 389 21 7.998000
3581 388 20 7.919000
3582 388 20 7.906000
3583 389 13 5.252000
3584 387 20 7.710000
3585 386 22 8.387000
3586 387 19 7.268000
3587 386 11 4.362000
3588 383 19 7.471000
3589 383 16 6.332000
3590 384 20 7.809000
3591 384 16 6.337000
3592 383 16 6.338000
3593 383 18 6.892000
3594 381 18 6.885000
3595 383 18 7.005000
3596 387 18 7.050000
3597 383 12 4.845000
3598 385 20 7.806000
3599 386 17 6.608000
3600 386 18 6.894000
3601 388 21 7.869000
3602 387 19 7.257000
3603 386 20 7.785000
3604 386 18 7.112000
3605 385 20 7.803000
3606 386 21 8.317000
3607 384 14 5.554000
3608 383 11 4.374000
3609 385 19 7.385000
3610 387 10 4.038000
3611 391 20 7.702000
3612 389 20 7.839000
3613 386 22 8.513000
3614 384 24 9.068000
3615 386 20 7.634000
3616 387 20 7.545000
3617 384 18 6.805000
3618 382 18 6.684000
3619 384 17 6.303000
3620 386 21 7.803000
3621 386 18 6.710000
3622 384 17 6.371000
3623 383 19 7.071000
3624 385 21 7.781000
