#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1                350              1.8528                    1105
                    1                 60              1.9947                     235
                    1                225              2.3557                     730
                    1                 46              2.5044                     193
                    1                356              2.5872                    1123
                    1                223              2.5906                     724
                    1                315              2.6221                    1000
                    1                284              2.6437                     907
                    1                177              2.6473                     586
                    1                 10              2.6682                      85
                    1                193              2.6690                     634
                    1                228              2.6865                     739
                    1                421              2.7135                    1318
                    1                 96              2.7331                     343
                    1                 50              2.7618                     205
                    1                267              2.8072                     856
                    1                258              2.8419                     829
                    1                 77              2.8504                     286
                    1                136              2.8514                     463
                    1                182              2.8559                     601
                    1                  3              2.8887                      64
                    1                209              2.8988                     682
                    1                256              2.9064                     823
                    1                288              2.9099                     919
                    1                108              2.9149                     379
                    1                170              2.9373                     565
                    1                  5              2.9427                      70
                    1                327              2.9564                    1036
                    1                 58              2.9641                     229
                    1                362              2.9989                    1141
                    1                189              3.0219                     622
                    1                 45              3.0487                     190
                    1                107              3.0569                     376
                    1                111              3.0968                     388
                    1                167              3.1358                     556
                    1                222              3.1558                     721
                    1                151              3.1560                     508
                    1                217              3.1619                     706
                    1                416              3.1750                    1303
                    1                330              3.2629                    1045
                    1                380              3.2715                    1195
                    1                185              3.4150                     610
                    1                346              3.4291                    1093
                    1                220              3.4346                     715
                    1                130              3.4636                     445
                    1                419              3.4692                    1312
                    1                 85              3.5008                     310
                    1                263              3.5050                     844
                    1                311              3.5228                     988
                    1                309              3.5562                     982
                    1                331              3.5585                    1048
                    1                 65              3.5776                     250
                    1                 13              3.6781                      94
                    1                357              3.6883                    1126
                    1                 68              3.7033                     259
                    1                291              3.7374                     928
                    1                295              3.8447                     940
                    1                114              3.8497                     397
                    1                297              3.8506                     946
                    1                272              3.8813                     871
                    1                 81              3.8944                     298
                    1                173              3.9006                     574
                    1                259              3.9185                     832
                    1                145              3.9766                     490
                    1                 20              4.0267                     115
                    1                290              4.0855                     925
                    1                161              4.1063                     538
                    1                408              4.1153                    1279
                    1                355              4.1426                    1120
                    1                  7              4.1432                      76
                    1                 91              4.2862                     328
                    1                157              4.3025                     526
                    1                203              4.3109                     664
                    1                383              4.3254                    1204
                    1                255              4.4021                     820
                    1                387              4.4270                    1216
                    1                127              4.4651                     436
                    1                201              4.4660                     658
                    1                246              4.4736                     793
                    1                124              4.4802                     427
                    1                282              4.5422                     901
                    1                322              4.5577                    1021
                    1                101              4.6290                     358
                    1                286              4.6313                     913
                    1                 72              4.6458                     271
                    1                218              4.6469                     709
                    1                353              4.7233                    1114
                    1                160              4.7638                     535
                    1                338              4.7761                    1069
                    1                 14              4.8368                      97
                    1                428              4.8380                    1339
                    1                405              4.8401                    1270
                    1                 87              4.8657                     316
                    1                240              4.9342                     775
                    1                188              4.9348                     619
                    1                323              4.9534                    1024
                    1                340              4.9785                    1075
                    1                105              5.0214                     370
                    1                165              5.0370                     550
                    1                 83              5.0498                     304
                    1                393              5.0869                    1234
                    1                433              5.1032                    1354
                    1                409              5.1131                    1282
                    1                159              5.1293                     532
                    1                359              5.1353                    1132
                    1                116              5.1440                     403
                    1                155              5.1672                     520
