#CLOSEST_00001[Frame] CLOSEST_00001[Mol] CLOSEST_00001[Dist] CLOSEST_00001[FirstAtm]
                    1                165              1.6395                     511
                    1                 79              1.7907                     253
                    1                175              2.0633                     541
                    1                 27              2.0899                      97
                    1                126              2.0951                     394
                    1                172              2.4682                     532
                    1                134              2.4869                     418
                    1                 95              2.5690                     301
                    1                176              2.7321                     544
                    1                 71              2.8130                     229
                    1                 60              2.8257                     196
                    1                 37              2.8509                     127
                    1                154              3.0012                     478
                    1                 12              3.0248                      52
                    1                138              3.1159                     430
                    1                156              3.2746                     484
                    1                 13              3.3082                      55
                    1                 19              3.3507                      73
                    1                101              3.3819                     319
                    1                 84              3.4897                     268
                    1                 18              3.5898                      70
                    1                 83              3.6502                     265
                    1                123              3.6638                     385
                    1                 31              3.7297                     109
                    1                 51              3.8481                     169
                    1                 16              3.9416                      64
                    1                 45              3.9540                     151
                    1                 48              3.9762                     160
                    1                181              4.0085                     559
                    1                125              4.1155                     391
                    1                 30              4.1400                     106
                    1                104              4.1725                     328
                    1                 78              4.2046                     250
                    1                 81              4.2767                     259
                    1                113              4.2838                     355
                    1                182              4.3322                     562
                    1                 77              4.3511                     247
                    1                 66              4.3672                     214
                    1                 28              4.3735                     100
                    1                147              4.4119                     457
                    1                  3              4.4240                      25
                    1                 85              4.4292                     271
                    1                128              4.5796                     400
                    1                162              4.6110                     502
                    1                140              4.7281                     436
                    1                 52              4.7303                     172
                    1                173              4.8072                     535
                    1                130              4.8123                     406
                    1                 20              5.0436                      76
                    1                 15              5.0521                      61
                    1                 32              5.1544                     112
                    1                184              5.1691                     568
                    1                164              5.1767                     508
                    1                 40              5.1851                     136
                    1                 99              5.2773                     313
                    1                183              5.5167                     565
                    1                135              5.5393                     421
                    1                 54              5.5455                     178
                    1                 98              5.5635                     310
                    1                 55              5.5780                     181
                    1                150              5.7060                     466
                    1                 69              5.7179                     223
                    1                 73              5.7377                     235
                    1                163              5.7712                     505
                    1                 22              5.7953                      82
                    1                178              5.7993                     550
                    1                185              5.8017                     571
                    1                174              5.8204                     538
                    1                  4              5.8693                      28
                    1                151              5.9087                     469
                    1                171              5.9376                     529
                    1                114              5.9452                     358
                    1                168              5.9608                     520
                    1                167              6.0467                     517
                    1                145              6.0573                     451
                    1                  6              6.1175                      34
                    1                  2              6.1586                      22
                    1                 29              6.1702                     103
                    1                153              6.2053                     475
                    1                 62              6.2234                     202
                    1                 80              6.2284                     256
                    1                  8              6.2336                      40
                    1                 57              6.2755                     187
                    1                 68              6.4136                     220
                    1                120              6.4385                     376
                    1                  5              6.4859                      31
                    1                 49              6.5155                     163
                    1                142              6.5252                     442
                    1                166              6.5321                     514
                    1                158              6.5333                     490
                    1                127              6.5567                     397
                    1                119              6.5617                     373
                    1                 46              6.5992                     154
                    1                146              6.6421                     454
                    1                 67              6.6555                     217
                    1                 88              6.7018                     280
                    1                 41              6.7219                     139
                    1                169              6.7427                     523
                    1                 90              6.7437                     286
                    1                121              6.7648                     379
                    1                111              6.8150                     349
                    1                139              6.8402                     433
                    1                 10              6.8898                      46
                    1                 35              6.8978                     121
                    1                 44              7.0165                     148
                    1                102              7.0199                     322
                    1                 89              7.1663                     283
                    1                 87              7.1786                     277
                    1                 76              7.1854                     244
                    1                 33              7.2021                     115
                    1                 25              7.2121                      91
                    1                 63              7.2312                     205
                    1                 96              7.3537                     304
                    1                 91              7.3876                     289
                    1                100              7.5109                     316
                    1                 14              7.5335                      58
                    1                 86              7.5835                     274
                    1                 58              7.6095                     190
                    1                116              7.6180                     364
                    1                110              7.6459                     346
                    1                 53              7.6856                     175
                    1                117              7.6888                     367
                    1                124              7.7027                     388
                    1                 17              7.8369                      67
                    1                 34              7.8379                     118
                    1                105              7.8699                     331
                    1                143              7.9144                     445
                    1                 23              7.9191                      85
                    1                180              7.9900                     556
                    1                179              8.0549                     553
                    1                170              8.1407                     526
                    1                108              8.1434                     340
                    1                160              8.1486                     496
                    1                 82              8.1880                     262
                    1                 50              8.2445                     166
                    1                 21              8.2571                      79
                    1                131              8.3119                     409
                    1                 36              8.4422                     124
                    1                159              8.4778                     493
                    1                107              8.5663                     337
                    1                 94              8.6407                     298
                    1                 42              8.6570                     142
                    1                161              8.6850                     499
                    1                141              8.7359                     439
                    1                 59              8.7429                     193
                    1                129              8.7831                     403
                    1                 70              8.7927                     226
                    1                 75              8.7990                     241
                    1                137              8.8268                     427
                    1                 38              8.8317                     130
                    1                 97              8.8634                     307
                    1                 93              8.9386                     295
                    1                115              8.9660                     361
                    1                133              8.9823                     415
                    1                  9              8.9860                      43
                    1                118              9.0196                     370
                    1                 24              9.0684                      88
                    1                 92              9.1435                     292
                    1                 43              9.1705                     145
                    1                177              9.1858                     547
                    1                109              9.2200                     343
                    1                155              9.2776                     481
                    1                 72              9.3728                     232
                    1                 11              9.4165                      49
                    1                112              9.6787                     352
                    1                 64              9.7014                     208
                    1                 61              9.7019                     199
                    1                152              9.7581                     472
                    1                132              9.7640                     412
                    1                148              9.7654                     460
                    1                 65              9.8566                     211
                    1                 56              9.9769                     184
                    1                106             10.0029                     334
                    1                149             10.0371                     463
                    1                122             10.0670                     382
                    1                 74             10.1766                     238
                    1                  7             10.7271                      37
                    1                 26             10.8583                      94
                    1                136             10.9935                     424
                    1                157             11.0199                     487
                    1                 39             11.1383                     133
                    1                144             11.3682                     448
                    1                103             11.4704                     325
                    1                 47             12.0927                     157
