# STEP_NO SUBSYSTEMS FINAL_ITERATIONS STEP_SECONDS
126 344 17 5.147000
127 346 12 3.621000
128 345 17 5.089000
129 343 18 5.248000
130 342 18 5.283000
131 343 17 4.930000
132 343 18 5.345000
133 342 16 4.697000
134 343 10 3.087000
135 343 17 4.950000
136 343 17 5.031000
137 343 11 3.349000
138 343 19 5.576000
139 343 19 5.630000
140 343 17 5.029000
141 343 19 5.691000
142 344 10 3.066000
143 346 11 3.305000
144 345 20 5.871000
145 343 13 3.856000
146 343 17 5.026000
147 346 17 4.949000
148 346 20 5.794000
149 344 10 3.000000
150 344 20 5.809000
151 344 13 3.843000
152 344 13 3.887000
153 340 18 5.276000
154 341 18 5.363000
155 337 10 3.024000
156 342 20 5.856000
157 342 22 6.452000
158 341 20 5.818000
159 341 20 5.944000
160 349 20 5.750000
161 348 23 6.577000
162 349 19 5.520000
163 349 20 5.696000
164 348 15 4.400000
165 348 18 5.223000
166 349 16 4.614000
167 348 20 5.812000
168 348 19 5.449000
169 348 19 5.511000
170 348 17 4.867000
171 349 21 6.037000
172 348 20 5.768000
173 349 18 5.151000
174 350 15 4.410000
175 351 17 4.846000
176 349 20 5.773000
177 348 20 5.732000
178 342 10 3.058000
179 345 20 5.788000
180 346 21 6.161000
181 346 20 5.860000
182 346 20 5.789000
183 346 19 5.572000
184 347 22 6.203000
185 346 25 7.147000
186 348 21 6.004000
187 349 20 5.658000
188 350 22 6.333000
189 352 20 5.834000
190 351 18 5.182000
191 353 21 6.094000
192 351 21 6.004000
193 351 18 5.181000
194 351 20 5.759000
195 352 20 5.645000
196 351 20 5.755000
197 353 19 5.380000
198 353 20 5.694000
199 351 20 5.673000
200 353 23 6.474000
201 353 22 6.232000
202 355 19 5.445000
203 356 17 4.833000
204 354 19 5.466000
205 354 20 5.626000
206 352 20 5.675000
207 352 19 5.359000
208 351 18 5.107000
209 351 18 5.122000
210 350 19 5.366000
211 348 18 5.165000
212 348 20 5.578000
213 348 21 5.885000
214 352 22 6.086000
215 350 22 6.114000
216 345 21 5.953000
217 348 21 6.022000
218 347 22 6.202000
219 347 21 5.940000
220 348 20 5.696000
221 348 21 5.930000
222 347 21 6.006000
223 346 21 5.960000
224 346 22 6.240000
225 346 21 5.882000
226 352 20 5.748000
227 351 20 5.790000
228 348 20 5.728000
229 349 21 6.046000
230 348 23 6.504000
231 349 20 5.671000
232 352 20 5.768000
233 350 20 5.757000
234 348 20 5.804000
235 347 23 6.613000
236 346 24 6.917000
237 347 21 6.066000
238 348 21 6.063000
239 346 22 6.242000
240 346 22 6.276000
241 348 20 5.869000
242 350 18 5.280000
243 349 22 6.314000
244 349 23 6.665000
245 349 23 6.684000
246 349 18 5.212000
247 349 19 5.525000
248 349 19 5.431000
249 350 21 6.024000
250 350 20 5.786000
251 351 21 5.966000
252 349 21 6.067000
253 348 19 5.509000
254 349 16 4.658000
255 354 20 5.769000
256 353 21 5.964000
257 353 22 6.201000
258 351 20 5.671000
259 338 21 6.251000
260 337 22 6.555000
261 336 13 4.033000
262 337 19 5.787000
263 338 17 5.213000
264 338 18 5.470000
265 338 18 5.417000
266 338 18 5.475000
267 337 21 6.263000
268 334 20 6.067000
269 334 20 5.986000
270 332 19 5.705000
271 330 20 6.056000
272 335 18 5.473000
273 335 20 6.020000
274 333 19 5.793000
275 332 19 5.783000
276 333 19 5.821000
277 332 19 5.828000
278 334 20 5.988000
279 334 18 5.471000
280 337 19 5.720000
281 335 19 5.766000
282 335 18 5.556000
283 335 21 6.342000
284 336 19 5.779000
285 335 19 5.813000
286 337 20 6.105000
287 332 20 6.062000
288 331 18 5.557000
289 330 16 4.980000
290 329 15 4.637000
291 330 13 4.044000
292 332 18 5.537000
293 331 17 5.266000
294 335 20 6.034000
295 334 22 6.694000
296 333 22 6.740000
297 334 21 6.303000
298 338 18 5.469000
299 339 18 5.462000
300 339 21 6.363000
301 341 19 5.754000
302 339 19 5.743000
303 340 20 6.070000
304 340 20 6.021000
305 340 20 6.059000
306 340 20 6.052000
307 339 18 5.410000
308 339 19 5.770000
309 342 19 5.772000
310 342 16 4.900000
311 342 19 5.776000
312 342 17 5.183000
313 343 18 5.458000
314 342 18 5.430000
315 341 19 5.715000
316 343 18 5.483000
317 343 21 6.259000
318 344 19 5.740000
319 342 17 5.180000
320 346 16 4.849000
321 346 22 6.647000
322 345 19 5.734000
323 345 17 5.174000
324 344 21 6.165000
325 343 21 6.154000
326 348 21 6.079000
327 348 22 6.397000
328 347 19 5.515000
329 343 23 6.890000
330 339 23 6.593000
331 341 21 6.030000
332 342 19 5.481000
333 342 20 5.812000
334 340 20 5.711000
335 341 18 5.248000
336 342 15 4.478000
337 341 19 5.639000
338 346 18 5.357000
339 346 19 5.598000
340 346 16 4.827000
341 346 22 6.510000
342 345 23 6.886000
343 346 19 5.856000
344 346 13 4.060000
345 343 18 5.519000
346 349 20 5.885000
347 351 21 6.200000
348 351 19 5.625000
349 348 20 5.912000
350 348 14 4.269000
351 349 20 5.921000
352 348 21 6.091000
353 348 20 5.832000
354 349 17 4.952000
355 348 19 5.592000
356 345 20 5.850000
357 345 19 5.566000
358 346 19 5.602000
359 345 18 5.306000
360 345 20 5.904000
361 346 20 5.908000
362 348 10 3.073000
363 349 17 5.052000
364 343 20 5.927000
365 344 22 6.548000
366 346 19 5.728000
367 346 20 5.975000
368 343 20 6.011000
369 343 20 5.967000
370 342 12 3.743000
371 341 12 3.687000
372 341 18 5.551000
373 341 17 5.114000
374 341 12 3.738000
375 341 19 5.721000
376 340 19 5.749000
377 339 17 5.195000
378 340 18 5.419000
379 340 18 5.452000
380 342 17 5.345000
381 335 22 6.498000
382 337 19 5.621000
383 337 15 4.537000
384 337 20 5.859000
385 338 19 5.661000
386 340 19 5.713000
387 338 19 5.618000
388 336 22 6.509000
389 337 20 5.864000
390 336 20 5.858000
391 338 20 6.036000
392 334 21 6.200000
393 336 22 6.525000
394 334 21 6.322000
395 336 20 6.000000
396 337 11 3.450000
397 333 20 6.098000
398 330 17 5.181000
399 335 18 5.438000
400 335 19 5.674000
401 335 18 5.454000
402 334 17 5.229000
403 334 19 5.735000
404 333 11 3.458000
405 335 18 5.475000
406 334 18 5.486000
407 336 18 5.429000
408 337 21 6.315000
409 340 21 6.326000
410 342 16 4.882000
411 343 21 6.348000
412 343 16 4.870000
413 343 21 6.370000
414 344 21 6.362000
415 344 18 5.487000
416 344 12 3.870000
417 344 17 5.282000
418 342 16 4.864000
419 343 14 4.328000
420 343 16 4.879000
421 342 18 5.487000
422 343 19 5.690000
423 346 13 4.017000
424 344 9 2.833000
425 344 16 4.859000
426 345 17 5.119000
427 344 17 5.184000
428 339 20 5.980000
429 339 20 6.063000
430 338 17 5.134000
431 337 17 5.174000
432 338 20 6.049000
433 340 20 6.003000
434 342 21 6.335000
435 324 19 5.821000
436 324 19 5.722000
437 325 17 5.231000
438 324 16 4.893000
439 325 17 5.230000
440 325 11 3.477000
441 341 20 6.146000
442 343 20 6.039000
443 342 19 5.723000
444 341 19 5.808000
445 326 18 5.497000
446 324 13 4.082000
447 324 14 4.300000
448 325 15 4.705000
449 325 14 4.307000
450 324 16 4.946000
451 325 13 4.023000
452 322 14 4.327000
453 321 11 3.450000
454 321 16 4.931000
455 326 17 5.229000
456 324 17 5.235000
457 326 18 5.455000
458 324 16 4.934000
459 324 18 5.528000
460 324 16 4.965000
461 324 18 5.456000
462 325 11 3.495000
463 325 14 4.469000
464 324 12 3.768000
465 324 12 3.754000
466 323 18 5.491000
467 322 18 5.486000
468 321 20 5.981000
469 322 22 6.668000
470 323 20 6.007000
471 323 18 5.493000
472 333 16 4.938000
473 331 16 4.901000
474 326 20 6.118000
475 324 20 6.076000
476 323 19 5.899000
477 334 19 5.949000
478 332 21 6.454000
479 332 19 5.897000
480 332 15 4.678000
481 332 17 5.326000
482 344 19 5.831000
483 344 19 5.878000
484 344 19 5.840000
485 340 14 4.335000
486 340 17 5.252000
487 340 17 5.161000
488 341 16 4.949000
489 341 17 5.144000
490 339 15 4.635000
491 340 21 6.341000
492 340 20 6.044000
493 339 19 5.711000
494 339 19 5.679000
495 340 19 5.765000
496 339 19 5.748000
497 339 20 5.943000
498 341 20 5.968000
499 341 18 5.408000
500 344 18 5.398000
501 345 20 6.010000
502 344 21 6.224000
503 346 22 6.488000
504 345 21 6.260000
505 344 18 5.382000
506 344 17 5.169000
507 344 19 5.721000
508 341 12 3.730000
509 342 19 5.743000
510 339 12 3.674000
511 338 23 6.858000
512 339 21 6.210000
513 337 21 6.215000
514 340 18 5.436000
515 342 18 5.377000
516 345 19 5.734000
517 346 15 4.510000
518 343 18 5.469000
519 344 17 5.086000
520 344 18 5.467000
521 344 17 5.090000
522 344 20 5.998000
523 342 21 6.381000
524 343 19 5.708000
525 341 19 5.782000
526 341 19 5.797000
527 339 18 5.427000
528 340 19 5.771000
529 340 20 6.095000
530 340 19 5.804000
531 340 19 5.856000
532 340 10 3.165000
533 341 17 5.219000
534 340 16 4.876000
535 340 17 5.289000
536 343 17 5.182000
537 341 17 5.169000
538 342 18 5.401000
539 344 20 6.039000
540 344 18 5.415000
541 344 17 5.260000
542 344 15 4.564000
543 342 17 5.207000
544 341 20 6.040000
545 341 21 6.330000
546 337 15 4.825000
547 338 15 4.583000
548 338 21 6.403000
549 338 12 3.691000
550 338 18 5.462000
551 338 16 4.871000
552 337 23 6.823000
553 338 22 6.606000
554 340 20 6.074000
555 340 21 6.254000
556 338 19 5.716000
557 339 18 5.375000
558 340 22 6.616000
559 339 23 6.845000
560 338 21 6.285000
561 338 23 6.881000
562 339 23 6.906000
563 344 18 5.415000
564 344 16 4.818000
565 344 18 5.372000
566 345 18 5.350000
567 347 20 5.965000
568 346 18 5.426000
569 347 19 5.665000
570 347 21 6.297000
571 347 18 5.422000
572 347 18 5.483000
573 348 20 5.955000
574 346 23 6.787000
575 349 18 5.433000
576 348 19 5.662000
577 340 22 6.758000
578 340 22 6.804000
579 340 23 7.076000
580 338 23 6.969000
581 337 21 6.454000
582 338 20 6.149000
583 336 20 6.108000
584 337 18 5.591000
585 340 18 5.591000
586 340 22 6.713000
587 340 21 6.477000
588 340 20 6.153000
589 338 20 6.144000
590 335 21 6.481000
591 337 20 6.169000
592 334 21 6.284000
593 335 22 6.575000
594 335 23 6.884000
595 336 20 5.984000
596 335 19 5.800000
597 335 17 5.200000
598 335 20 6.043000
599 334 21 6.319000
600 335 20 6.024000
601 335 22 6.647000
602 335 20 6.098000
603 337 20 6.045000
604 337 19 5.921000
605 336 21 6.450000
606 335 20 6.034000
607 335 16 4.960000
608 335 10 3.168000
609 335 20 6.111000
610 336 20 6.030000
611 334 19 5.781000
612 333 20 6.107000
613 332 18 5.492000
614 333 20 6.102000
615 333 20 6.081000
616 325 20 6.129000
617 328 20 6.152000
618 327 15 4.610000
619 329 18 5.609000
620 330 14 4.366000
621 329 18 5.542000
622 329 18 5.601000
623 329 19 6.014000
624 329 16 4.903000
625 328 16 4.966000
626 329 14 4.345000
627 330 17 5.252000
628 330 16 4.934000
629 331 12 3.823000
630 338 18 5.504000
631 337 14 4.310000
632 336 11 3.423000
633 336 12 3.761000
634 336 15 4.540000
635 334 16 4.929000
636 331 16 4.827000
637 332 23 6.923000
638 333 19 5.711000
639 333 20 5.930000
640 333 20 5.994000
641 333 21 6.199000
642 333 20 5.891000
643 334 20 5.926000
644 333 20 5.916000
645 333 20 5.809000
646 334 18 5.253000
647 332 21 6.060000
648 333 21 6.115000
649 334 21 6.118000
650 336 18 5.210000
651 336 20 5.832000
652 334 21 6.092000
653 335 20 5.867000
654 336 20 5.826000
655 337 14 4.100000
656 337 17 4.937000
657 338 21 6.095000
658 339 20 5.888000
659 339 21 6.063000
660 337 20 5.847000
661 337 11 3.288000
662 338 19 5.572000
663 337 17 4.952000
664 337 21 6.058000
665 337 21 6.061000
666 332 20 5.844000
667 332 21 6.186000
668 331 20 5.973000
669 331 20 5.919000
670 331 18 5.390000
671 330 21 6.217000
672 331 21 6.196000
673 330 20 5.967000
674 330 20 5.927000
675 330 19 5.632000
676 331 20 5.977000
677 332 20 5.833000
678 332 12 3.643000
679 331 18 5.285000
680 328 19 5.688000
681 329 17 5.003000
682 326 20 5.994000
683 326 19 5.685000
684 328 21 6.174000
685 328 21 6.264000
686 328 21 6.264000
687 330 19 5.603000
688 330 20 5.946000
689 332 18 5.301000
690 332 18 5.341000
691 332 19 5.574000
692 332 19 5.600000
693 331 18 5.362000
694 332 19 5.585000
695 332 13 3.997000
696 333 18 5.291000
697 333 18 5.373000
698 335 18 5.347000
699 335 19 5.678000
700 336 20 5.973000
701 336 20 5.943000
702 336 18 5.318000
703 336 17 5.049000
704 336 19 5.611000
705 338 17 5.147000
706 338 18 5.280000
707 337 15 4.511000
708 337 16 4.721000
709 340 14 4.219000
710 340 18 5.266000
711 339 20 5.897000
712 337 19 5.559000
713 339 19 5.557000
714 337 19 5.574000
715 337 17 4.985000
716 337 19 5.547000
717 337 20 5.881000
718 336 17 4.994000
719 334 18 5.315000
720 334 18 5.222000
721 336 19 5.553000
722 336 20 5.855000
723 337 19 5.514000
724 337 20 5.829000
725 337 19 5.516000
726 337 10 3.066000
727 338 17 5.045000
728 340 21 6.175000
729 338 16 4.710000
730 337 19 5.599000
731 336 18 5.340000
732 335 17 4.997000
733 335 18 5.319000
734 337 16 4.740000
735 337 18 5.274000
736 337 19 5.642000
737 337 16 4.706000
738 337 19 5.580000
739 337 16 4.792000
740 347 18 5.336000
741 348 17 5.034000
742 346 18 5.329000
743 345 17 5.043000
744 346 17 5.050000
745 344 16 4.787000
746 344 11 3.323000
747 345 17 5.001000
748 345 17 4.992000
749 346 15 4.495000
750 345 17 5.029000
751 345 18 5.341000
752 345 17 5.026000
753 344 16 4.788000
754 346 15 4.485000
755 347 17 5.070000
756 344 16 4.790000
757 345 13 3.972000
758 345 22 6.412000
759 347 22 6.455000
760 346 20 5.863000
761 344 19 5.507000
762 345 19 5.528000
763 344 17 4.961000
764 342 17 5.029000
765 345 18 5.323000
766 344 17 4.967000
767 345 13 3.906000
768 345 17 4.974000
769 346 17 5.013000
770 347 18 5.243000
771 346 21 6.131000
772 346 22 6.388000
773 350 19 5.493000
774 349 20 5.871000
775 348 19 5.501000
776 348 17 5.068000
777 347 19 5.594000
778 344 20 5.815000
779 343 20 5.846000
780 343 19 5.486000
781 342 16 4.729000
782 342 21 6.095000
783 340 22 6.414000
784 339 20 5.837000
785 339 19 5.568000
786 342 18 5.333000
787 340 20 5.899000
788 340 20 5.871000
789 341 20 5.952000
790 343 19 5.807000
791 343 18 5.381000
792 341 21 6.199000
793 340 21 6.092000
794 340 19 5.593000
795 340 18 5.333000
796 342 20 5.807000
797 341 20 5.869000
798 342 18 5.274000
799 342 19 5.583000
800 342 19 5.560000
801 343 18 5.288000
802 342 20 5.844000
803 343 20 5.843000
804 342 19 5.617000
805 339 20 5.857000
806 344 19 5.653000
807 344 17 5.161000
808 344 18 5.360000
809 345 20 6.001000
810 344 20 5.955000
811 344 19 5.717000
812 346 20 5.998000
813 344 18 5.397000
814 344 21 6.266000
815 344 21 6.185000
816 343 18 5.281000
817 344 20 5.864000
818 344 15 4.471000
819 343 19 5.593000
820 342 17 5.029000
821 344 17 4.979000
822 346 17 5.011000
823 344 16 4.743000
824 343 18 5.408000
825 346 17 5.020000
826 344 16 4.824000
827 345 17 5.114000
828 345 16 4.819000
829 347 17 5.070000
830 346 13 3.961000
831 350 17 5.007000
832 348 13 3.935000
833 349 19 5.591000
834 346 19 5.640000
835 345 17 5.070000
836 343 17 5.077000
837 346 17 4.979000
838 346 16 4.764000
839 342 19 5.615000
840 342 21 6.220000
841 341 11 3.387000
842 338 21 6.087000
843 342 17 5.048000
844 342 19 5.649000
845 343 20 5.933000
846 340 12 3.650000
847 339 20 5.999000
848 345 20 5.984000
849 343 22 6.503000
850 342 18 5.421000
851 341 20 5.907000
852 339 18 5.352000
853 340 18 5.313000
854 339 18 5.306000
855 339 18 5.446000
856 340 18 5.349000
857 341 19 5.468000
858 341 9 2.795000
859 341 17 5.050000
860 342 20 5.894000
861 342 16 4.783000
862 341 16 4.759000
863 342 16 4.770000
864 343 18 5.385000
865 339 19 5.596000
866 339 18 5.416000
867 340 19 5.620000
868 339 18 5.416000
869 337 20 6.071000
870 335 20 5.850000
871 335 20 5.769000
872 336 19 5.522000
873 335 21 6.026000
874 338 18 5.165000
875 337 18 5.159000
876 337 20 5.722000
877 339 19 5.428000
878 339 18 5.262000
879 341 18 5.263000
880 341 20 5.867000
881 341 21 6.164000
882 341 19 5.603000
883 340 18 5.324000
884 338 20 5.841000
885 337 20 5.851000
886 337 19 5.712000
887 338 19 5.644000
888 338 20 5.872000
889 336 19 5.692000
890 327 21 6.058000
891 327 23 6.596000
892 327 20 5.813000
893 327 20 5.839000
894 329 20 5.797000
895 331 20 5.838000
896 331 23 6.597000
897 331 21 6.036000
898 331 20 5.846000
899 331 16 4.748000
900 330 15 4.447000
901 331 13 3.877000
902 332 14 4.188000
903 332 14 4.198000
904 331 10 3.107000
905 333 12 3.584000
906 335 16 4.760000
907 335 16 4.646000
908 336 11 3.339000
909 333 16 4.679000
910 333 17 5.015000
911 332 22 6.379000
912 332 21 6.168000
913 332 19 5.648000
914 331 20 5.862000
915 330 14 4.199000
916 331 14 4.155000
917 331 17 5.024000
918 330 15 4.478000
919 329 13 3.975000
920 331 13 3.869000
921 329 15 4.507000
922 331 13 3.848000
923 331 16 4.777000
924 332 13 3.870000
925 334 13 3.907000
926 333 16 4.732000
927 334 15 4.476000
928 334 14 4.162000
929 335 13 3.913000
930 336 16 4.739000
931 336 16 4.769000
932 335 15 4.481000
933 334 18 5.376000
934 335 16 4.763000
935 335 17 5.094000
936 332 12 3.597000
937 332 18 5.460000
938 331 19 5.631000
939 334 18 5.343000
940 333 17 5.101000
941 334 17 5.035000
942 336 16 4.839000
943 336 12 3.611000
944 335 19 5.644000
945 335 18 5.387000
946 335 17 5.050000
947 335 17 5.106000
948 336 18 5.454000
949 336 16 4.761000
950 336 17 5.158000
951 336 18 5.495000
952 338 18 5.593000
953 338 12 3.670000
954 339 17 5.127000
955 338 16 4.868000
956 339 11 3.432000
957 339 12 3.680000
958 342 22 6.595000
959 341 21 6.274000
960 341 20 5.959000
961 343 19 5.736000
962 344 17 5.152000
963 344 18 5.381000
964 343 17 5.175000
965 342 18 5.432000
966 341 21 6.377000
967 341 14 4.334000
968 340 20 6.052000
969 343 18 5.450000
970 342 19 5.754000
971 341 19 5.759000
972 342 13 4.016000
973 341 16 4.861000
974 340 11 3.433000
975 340 12 3.732000
976 340 15 4.611000
977 340 22 6.564000
978 340 22 6.566000
979 341 21 6.224000
980 340 21 6.287000
981 340 21 6.266000
982 340 21 6.245000
983 340 23 6.865000
984 337 22 6.550000
985 337 19 5.697000
986 339 21 6.138000
987 339 21 6.226000
988 339 20 5.877000
989 340 22 6.391000
990 339 22 6.343000
991 343 21 6.150000
992 343 19 5.552000
993 343 21 6.127000
994 343 20 5.843000
995 343 22 6.393000
996 343 21 6.102000
997 343 21 6.152000
998 343 21 6.116000
999 344 21 6.183000
1000 343 21 6.211000
1001 342 20 5.921000
1002 342 21 6.232000
1003 338 20 6.027000
1004 339 20 6.057000
1005 342 21 6.267000
1006 342 17 5.153000
1007 343 20 5.989000
1008 342 19 5.689000
1009 341 20 6.043000
1010 345 22 6.613000
1011 345 15 4.572000
1012 343 21 6.389000
1013 345 20 6.032000
1014 345 20 6.032000
1015 345 19 5.780000
1016 345 19 5.723000
1017 346 17 5.235000
1018 346 22 6.647000
1019 346 22 6.619000
1020 345 19 5.704000
1021 344 20 6.032000
1022 343 22 6.577000
1023 345 23 6.868000
1024 346 21 6.283000
1025 346 20 6.025000
1026 344 20 6.091000
1027 344 20 6.154000
1028 346 22 6.677000
1029 344 22 6.688000
1030 344 14 4.294000
1031 343 19 5.853000
1032 344 19 5.821000
1033 342 20 6.104000
1034 342 20 6.091000
1035 342 19 5.795000
1036 340 21 6.366000
1037 340 20 6.120000
1038 338 20 6.073000
1039 335 20 6.086000
1040 335 20 6.153000
1041 336 19 5.752000
1042 335 19 5.855000
1043 338 20 6.148000
1044 339 17 5.206000
1045 335 19 5.951000
1046 334 21 6.509000
1047 335 17 5.215000
1048 335 19 5.931000
1049 336 19 5.870000
1050 336 18 5.538000
1051 336 18 5.600000
1052 337 21 6.457000
1053 337 18 5.526000
1054 333 22 6.649000
1055 334 22 6.667000
1056 333 22 6.663000
1057 333 23 6.857000
1058 334 19 5.811000
1059 333 20 6.059000
1060 331 21 6.390000
1061 331 20 6.061000
1062 328 19 5.783000
1063 330 17 5.197000
1064 329 18 5.475000
1065 328 13 4.004000
1066 328 15 4.631000
1067 330 21 6.330000
1068 331 12 3.786000
1069 329 19 5.751000
1070 327 19 5.791000
1071 327 18 5.553000
1072 327 11 3.473000
1073 327 14 4.345000
1074 328 19 5.771000
1075 328 19 5.767000
1076 330 17 5.162000
1077 330 18 5.515000
1078 330 16 4.870000
1079 330 17 5.275000
1080 332 15 4.613000
1081 331 16 4.897000
1082 334 16 4.896000
1083 334 16 4.877000
1084 332 18 5.494000
1085 333 15 4.572000
1086 331 19 5.831000
1087 329 12 3.733000
1088 327 19 5.815000
1089 327 17 5.098000
1090 327 19 5.748000
1091 328 11 3.516000
1092 327 21 6.384000
1093 328 22 6.669000
1094 327 12 3.726000
1095 327 21 6.333000
1096 327 18 5.456000
1097 328 19 5.802000
1098 328 18 5.529000
1099 329 20 6.200000
1100 329 20 6.058000
1101 328 19 6.004000
1102 331 16 4.924000
1103 333 15 4.653000
1104 332 19 5.730000
1105 332 19 5.787000
1106 331 17 5.209000
1107 331 19 5.774000
1108 332 19 5.915000
1109 331 17 5.277000
1110 332 19 5.921000
1111 334 19 5.892000
1112 333 20 6.188000
1113 332 19 5.951000
1114 331 20 6.213000
1115 330 18 5.556000
1116 329 19 5.780000
1117 327 21 6.375000
1118 327 19 5.811000
1119 329 19 5.838000
1120 330 19 5.847000
1121 332 19 5.826000
1122 332 20 6.107000
1123 335 20 6.042000
1124 335 17 5.214000
1125 335 20 6.061000
1126 333 20 6.004000
1127 334 21 6.350000
1128 333 19 5.793000
1129 332 19 5.689000
1130 334 13 4.057000
1131 335 20 5.987000
1132 338 19 5.809000
1133 338 18 5.532000
1134 339 20 6.060000
1135 337 16 4.972000
1136 338 11 3.457000
1137 339 21 6.483000
1138 338 20 6.185000
1139 336 19 5.815000
1140 334 20 6.184000
1141 332 20 6.165000
1142 334 21 6.396000
1143 335 18 5.545000
1144 337 21 6.288000
1145 336 22 6.483000
1146 329 20 6.073000
1147 329 20 6.095000
1148 329 21 6.308000
1149 328 10 3.157000
1150 329 17 5.093000
1151 329 18 5.456000
1152 330 18 5.409000
1153 330 22 6.656000
1154 330 18 5.491000
1155 330 17 5.163000
1156 334 17 5.197000
1157 337 22 6.630000
1158 338 20 6.029000
1159 336 19 5.755000
1160 336 18 5.507000
1161 337 16 4.877000
1162 335 13 4.025000
1163 337 17 5.117000
1164 339 21 6.309000
1165 339 22 6.450000
1166 339 20 5.948000
1167 340 17 5.198000
1168 338 19 5.739000
1169 340 19 5.767000
1170 337 20 6.009000
1171 337 20 5.984000
1172 334 21 6.274000
1173 336 17 5.177000
1174 336 18 5.435000
1175 336 15 4.645000
1176 336 18 5.468000
1177 336 18 5.501000
1178 339 19 5.807000
1179 339 18 5.742000
1180 340 13 4.103000
1181 340 17 5.305000
1182 339 17 5.212000
1183 350 21 6.374000
1184 350 22 6.682000
1185 350 18 5.506000
1186 351 19 5.747000
1187 349 19 5.861000
1188 347 18 5.480000
1189 346 19 5.842000
1190 347 12 3.774000
1191 347 19 5.856000
1192 345 17 5.277000
1193 344 22 6.705000
1194 345 22 6.714000
1195 346 18 5.565000
1196 344 17 5.201000
1197 347 20 6.107000
1198 346 22 6.639000
1199 347 19 5.764000
1200 348 19 5.781000
1201 346 19 5.738000
1202 346 21 6.322000
1203 348 20 6.097000
1204 347 19 5.779000
1205 347 21 6.392000
1206 345 23 7.011000
1207 346 21 6.408000
1208 345 19 5.816000
1209 343 21 6.506000
1210 341 23 6.983000
1211 338 15 4.658000
1212 337 19 5.939000
1213 337 19 5.815000
1214 337 12 3.846000
1215 339 21 6.433000
1216 338 22 6.757000
1217 336 16 5.028000
1218 335 14 4.403000
1219 334 15 4.808000
1220 337 14 4.409000
1221 340 19 6.003000
1222 339 21 6.545000
1223 340 19 5.912000
1224 338 18 5.603000
1225 331 20 6.154000
1226 331 21 6.402000
1227 335 20 6.137000
1228 335 20 6.040000
1229 335 20 6.009000
1230 336 18 5.480000
1231 335 18 5.462000
1232 334 12 3.740000
1233 334 17 5.283000
1234 334 16 4.974000
1235 339 17 5.251000
1236 338 18 5.536000
1237 337 16 4.916000
1238 335 17 5.160000
1239 337 17 5.178000
1240 339 16 4.827000
1241 341 17 5.185000
1242 341 13 3.976000
